,algorithm,leaf_size,n_neighbors,p,weights,Accuracy
1660,auto,41,9,1,uniform,0.6726502445842069
1661,kd_tree,71,9,1,uniform,0.6726502445842069
1662,brute,91,9,1,uniform,0.6726502445842069
1663,ball_tree,21,9,1,uniform,0.6726502445842069
1664,brute,11,9,1,uniform,0.6726502445842069
1665,kd_tree,21,9,1,uniform,0.6726502445842069
1666,brute,61,9,1,uniform,0.6726502445842069
1667,brute,31,9,1,uniform,0.6726502445842069
1668,auto,21,9,1,uniform,0.6726502445842069
1669,auto,71,9,1,uniform,0.6726502445842069
1670,ball_tree,61,9,1,uniform,0.6726502445842069
1671,kd_tree,91,9,1,uniform,0.6726502445842069
1672,auto,81,9,1,uniform,0.6726502445842069
1673,auto,91,9,1,uniform,0.6726502445842069
1674,auto,61,9,1,uniform,0.6726502445842069
1675,kd_tree,61,9,1,uniform,0.6726502445842069
1676,brute,21,9,1,uniform,0.6726502445842069
1677,kd_tree,81,9,1,uniform,0.6726502445842069
1678,kd_tree,1,9,1,uniform,0.6726502445842069
1679,ball_tree,11,9,1,uniform,0.6726502445842069
1680,auto,1,8,1,uniform,0.6704664570230607
1681,ball_tree,11,8,1,uniform,0.6704664570230607
1682,ball_tree,81,8,1,uniform,0.6704664570230607
1683,kd_tree,11,8,1,uniform,0.6704664570230607
1684,brute,71,8,1,uniform,0.6704664570230607
1685,ball_tree,91,8,1,uniform,0.6704664570230607
1686,kd_tree,41,8,1,uniform,0.6704664570230607
1687,kd_tree,21,8,1,uniform,0.6704664570230607
1688,ball_tree,21,8,1,uniform,0.6704664570230607
1689,brute,51,8,1,uniform,0.6704664570230607
1690,auto,81,8,1,uniform,0.6704664570230607
1691,brute,81,8,1,uniform,0.6704664570230607
1692,auto,71,8,1,uniform,0.6704664570230607
1693,brute,61,8,1,uniform,0.6704664570230607
1694,ball_tree,71,8,1,uniform,0.6704664570230607
1695,kd_tree,1,8,1,uniform,0.6704664570230607
1696,kd_tree,31,8,1,uniform,0.6704664570230607
1697,auto,61,8,1,uniform,0.6704664570230607
1698,auto,11,8,1,uniform,0.6704664570230607
1699,ball_tree,51,8,1,uniform,0.6704664570230607
1700,brute,11,8,1,uniform,0.6704664570230607
1701,brute,21,8,1,uniform,0.6704664570230607
1702,auto,21,8,1,uniform,0.6704664570230607
1703,kd_tree,81,8,1,uniform,0.6704664570230607
1704,ball_tree,1,8,1,uniform,0.6704664570230607
1705,kd_tree,61,8,1,uniform,0.6704664570230607
1706,kd_tree,91,8,1,uniform,0.6704664570230607
1707,brute,41,8,1,uniform,0.6704664570230607
1708,auto,51,8,1,uniform,0.6704664570230607
1709,kd_tree,51,8,1,uniform,0.6704664570230607
1710,ball_tree,41,8,1,uniform,0.6704664570230607
1711,auto,91,8,1,uniform,0.6704664570230607
1712,ball_tree,61,8,1,uniform,0.6704664570230607
1713,ball_tree,31,8,1,uniform,0.6704664570230607
1714,brute,1,8,1,uniform,0.6704664570230607
1715,brute,31,8,1,uniform,0.6704664570230607
1716,auto,31,8,1,uniform,0.6704664570230607
1717,brute,91,8,1,uniform,0.6704664570230607
1718,auto,41,8,1,uniform,0.6704664570230607
1719,kd_tree,71,8,1,uniform,0.6704664570230607
1720,ball_tree,11,7,1,uniform,0.670379105520615
1721,auto,1,7,1,uniform,0.670379105520615
1722,auto,71,4,1,uniform,0.670379105520615
1723,brute,31,7,1,uniform,0.670379105520615
1724,kd_tree,81,7,1,uniform,0.670379105520615
1725,brute,71,7,1,uniform,0.670379105520615
1726,auto,41,7,1,uniform,0.670379105520615
1727,kd_tree,21,7,1,uniform,0.670379105520615
1728,auto,21,7,1,uniform,0.670379105520615
1729,ball_tree,21,7,1,uniform,0.670379105520615
1730,ball_tree,41,4,1,uniform,0.670379105520615
1731,ball_tree,81,7,1,uniform,0.670379105520615
1732,brute,71,4,1,uniform,0.670379105520615
1733,kd_tree,81,4,1,uniform,0.670379105520615
1734,ball_tree,31,7,1,uniform,0.670379105520615
1735,brute,31,4,1,uniform,0.670379105520615
1736,ball_tree,61,4,1,uniform,0.670379105520615
1737,ball_tree,1,4,1,uniform,0.670379105520615
1738,kd_tree,21,4,1,uniform,0.670379105520615
1739,brute,21,7,1,uniform,0.670379105520615
1740,auto,81,4,1,uniform,0.670379105520615
1741,ball_tree,91,7,1,uniform,0.670379105520615
1742,brute,11,4,1,uniform,0.670379105520615
1743,ball_tree,51,4,1,uniform,0.670379105520615
1744,auto,31,7,1,uniform,0.670379105520615
1745,ball_tree,1,7,1,uniform,0.670379105520615
1746,brute,1,7,1,uniform,0.670379105520615
1747,ball_tree,91,4,1,uniform,0.670379105520615
1748,brute,11,7,1,uniform,0.670379105520615
1749,kd_tree,1,4,1,uniform,0.670379105520615
1750,auto,1,4,1,uniform,0.670379105520615
1751,brute,81,7,1,uniform,0.670379105520615
1752,auto,31,4,1,uniform,0.670379105520615
1753,brute,1,4,1,uniform,0.670379105520615
1754,auto,71,7,1,uniform,0.670379105520615
1755,kd_tree,1,7,1,uniform,0.670379105520615
1756,ball_tree,21,4,1,uniform,0.670379105520615
1757,ball_tree,51,7,1,uniform,0.670379105520615
1758,brute,81,4,1,uniform,0.670379105520615
1759,kd_tree,91,7,1,uniform,0.670379105520615
1760,kd_tree,11,4,1,uniform,0.670379105520615
1761,brute,21,4,1,uniform,0.670379105520615
1762,auto,41,4,1,uniform,0.670379105520615
1763,kd_tree,71,7,1,uniform,0.670379105520615
1764,ball_tree,41,7,1,uniform,0.670379105520615
1765,kd_tree,11,7,1,uniform,0.670379105520615
1766,kd_tree,91,4,1,uniform,0.670379105520615
1767,ball_tree,81,4,1,uniform,0.670379105520615
1768,auto,81,7,1,uniform,0.670379105520615
1769,brute,91,7,1,uniform,0.670379105520615
1770,auto,61,7,1,uniform,0.670379105520615
1771,auto,11,4,1,uniform,0.670379105520615
1772,brute,51,7,1,uniform,0.670379105520615
1773,brute,41,7,1,uniform,0.670379105520615
1774,brute,41,4,1,uniform,0.670379105520615
1775,brute,91,4,1,uniform,0.670379105520615
1776,kd_tree,61,7,1,uniform,0.670379105520615
1777,ball_tree,71,4,1,uniform,0.670379105520615
1778,auto,51,4,1,uniform,0.670379105520615
1779,ball_tree,31,4,1,uniform,0.670379105520615
1780,brute,51,4,1,uniform,0.670379105520615
1781,brute,61,7,1,uniform,0.670379105520615
1782,ball_tree,11,4,1,uniform,0.670379105520615
1783,auto,21,4,1,uniform,0.670379105520615
1784,ball_tree,61,7,1,uniform,0.670379105520615
1785,auto,11,7,1,uniform,0.670379105520615
1786,brute,61,4,1,uniform,0.670379105520615
1787,auto,91,4,1,uniform,0.670379105520615
1788,ball_tree,71,7,1,uniform,0.670379105520615
1789,auto,51,7,1,uniform,0.670379105520615
1790,auto,61,4,1,uniform,0.670379105520615
1791,kd_tree,41,4,1,uniform,0.670379105520615
1792,kd_tree,51,7,1,uniform,0.670379105520615
1793,kd_tree,51,4,1,uniform,0.670379105520615
1794,kd_tree,61,4,1,uniform,0.670379105520615
1795,kd_tree,31,4,1,uniform,0.670379105520615
1796,kd_tree,41,7,1,uniform,0.670379105520615
1797,kd_tree,71,4,1,uniform,0.670379105520615
1798,auto,91,7,1,uniform,0.670379105520615
1799,kd_tree,31,7,1,uniform,0.670379105520615
1800,ball_tree,41,2,1,distance,0.6680206149545771
1801,brute,81,2,1,distance,0.6680206149545771
1802,auto,31,2,1,distance,0.6680206149545771
1803,auto,11,2,1,distance,0.6680206149545771
1804,kd_tree,61,2,1,distance,0.6680206149545771
1805,auto,21,2,1,distance,0.6680206149545771
1806,brute,61,2,1,distance,0.6680206149545771
1807,brute,51,2,1,distance,0.6680206149545771
1808,kd_tree,91,2,1,distance,0.6680206149545771
1809,kd_tree,11,2,1,distance,0.6680206149545771
1810,auto,41,2,1,distance,0.6680206149545771
1811,auto,81,2,1,distance,0.6680206149545771
1812,brute,21,2,1,distance,0.6680206149545771
1813,ball_tree,91,2,1,distance,0.6680206149545771
1814,brute,1,2,1,distance,0.6680206149545771
1815,ball_tree,21,2,1,distance,0.6680206149545771
1816,auto,61,2,1,distance,0.6680206149545771
1817,ball_tree,71,2,1,distance,0.6680206149545771
1818,kd_tree,1,2,1,distance,0.6680206149545771
1819,kd_tree,71,2,1,distance,0.6680206149545771
1820,ball_tree,11,2,1,distance,0.6680206149545771
1821,brute,91,2,1,distance,0.6680206149545771
1822,brute,41,2,1,distance,0.6680206149545771
1823,kd_tree,81,2,1,distance,0.6680206149545771
1824,auto,91,2,1,distance,0.6680206149545771
1825,ball_tree,1,2,1,distance,0.6680206149545771
1826,ball_tree,31,2,1,distance,0.6680206149545771
1827,ball_tree,81,2,1,distance,0.6680206149545771
1828,brute,71,2,1,distance,0.6680206149545771
1829,auto,71,2,1,distance,0.6680206149545771
1830,kd_tree,51,2,1,distance,0.6680206149545771
1831,auto,51,2,1,distance,0.6680206149545771
1832,kd_tree,21,2,1,distance,0.6680206149545771
1833,brute,11,2,1,distance,0.6680206149545771
1834,brute,31,2,1,distance,0.6680206149545771
1835,kd_tree,31,2,1,distance,0.6680206149545771
1836,auto,1,2,1,distance,0.6680206149545771
1837,ball_tree,61,2,1,distance,0.6680206149545771
1838,kd_tree,41,2,1,distance,0.6680206149545771
1839,ball_tree,51,2,1,distance,0.6680206149545771
1840,ball_tree,31,5,1,uniform,0.660945143256464
1841,ball_tree,11,5,1,uniform,0.660945143256464
1842,kd_tree,1,5,1,uniform,0.660945143256464
1843,ball_tree,71,5,1,uniform,0.660945143256464
1844,ball_tree,91,5,1,uniform,0.660945143256464
1845,brute,11,5,1,uniform,0.660945143256464
1846,ball_tree,51,5,1,uniform,0.660945143256464
1847,kd_tree,51,5,1,uniform,0.660945143256464
1848,auto,81,5,1,uniform,0.660945143256464
1849,auto,31,5,1,uniform,0.660945143256464
1850,brute,1,5,1,uniform,0.660945143256464
1851,ball_tree,21,5,1,uniform,0.660945143256464
1852,auto,61,5,1,uniform,0.660945143256464
1853,ball_tree,1,5,1,uniform,0.660945143256464
1854,kd_tree,71,5,1,uniform,0.660945143256464
1855,auto,21,5,1,uniform,0.660945143256464
1856,ball_tree,81,5,1,uniform,0.660945143256464
1857,ball_tree,61,5,1,uniform,0.660945143256464
1858,kd_tree,31,5,1,uniform,0.660945143256464
1859,brute,31,5,1,uniform,0.660945143256464
1860,kd_tree,21,5,1,uniform,0.660945143256464
1861,auto,71,5,1,uniform,0.660945143256464
1862,brute,71,5,1,uniform,0.660945143256464
1863,auto,51,5,1,uniform,0.660945143256464
1864,kd_tree,81,5,1,uniform,0.660945143256464
1865,ball_tree,41,5,1,uniform,0.660945143256464
1866,brute,61,5,1,uniform,0.660945143256464
1867,brute,41,5,1,uniform,0.660945143256464
1868,kd_tree,61,5,1,uniform,0.660945143256464
1869,auto,41,5,1,uniform,0.660945143256464
1870,auto,91,5,1,uniform,0.660945143256464
1871,brute,21,5,1,uniform,0.660945143256464
1872,kd_tree,91,5,1,uniform,0.660945143256464
1873,kd_tree,41,5,1,uniform,0.660945143256464
1874,kd_tree,11,5,1,uniform,0.660945143256464
1875,auto,1,5,1,uniform,0.660945143256464
1876,auto,11,5,1,uniform,0.660945143256464
1877,brute,81,5,1,uniform,0.660945143256464
1878,brute,91,5,1,uniform,0.660945143256464
1879,brute,51,5,1,uniform,0.660945143256464
1880,auto,1,2,1,uniform,0.6540443745632425
1881,brute,91,2,1,uniform,0.6540443745632425
1882,auto,91,2,1,uniform,0.6540443745632425
1883,ball_tree,61,2,1,uniform,0.6540443745632425
1884,ball_tree,51,2,1,uniform,0.6540443745632425
1885,ball_tree,41,2,1,uniform,0.6540443745632425
1886,ball_tree,31,2,1,uniform,0.6540443745632425
1887,ball_tree,21,2,1,uniform,0.6540443745632425
1888,ball_tree,11,2,1,uniform,0.6540443745632425
1889,ball_tree,1,2,1,uniform,0.6540443745632425
1890,auto,81,2,1,uniform,0.6540443745632425
1891,ball_tree,81,2,1,uniform,0.6540443745632425
1892,auto,71,2,1,uniform,0.6540443745632425
1893,auto,61,2,1,uniform,0.6540443745632425
1894,auto,51,2,1,uniform,0.6540443745632425
1895,auto,41,2,1,uniform,0.6540443745632425
1896,auto,31,2,1,uniform,0.6540443745632425
1897,auto,21,2,1,uniform,0.6540443745632425
1898,auto,11,2,1,uniform,0.6540443745632425
1899,ball_tree,71,2,1,uniform,0.6540443745632425
1900,ball_tree,91,2,1,uniform,0.6540443745632425
1901,brute,81,2,1,uniform,0.6540443745632425
1902,brute,1,2,1,uniform,0.6540443745632425
1903,brute,71,2,1,uniform,0.6540443745632425
1904,brute,61,2,1,uniform,0.6540443745632425
1905,brute,51,2,1,uniform,0.6540443745632425
1906,brute,41,2,1,uniform,0.6540443745632425
1907,brute,31,2,1,uniform,0.6540443745632425
1908,brute,21,2,1,uniform,0.6540443745632425
1909,brute,11,2,1,uniform,0.6540443745632425
1910,kd_tree,91,2,1,uniform,0.6540443745632425
1911,kd_tree,11,2,1,uniform,0.6540443745632425
1912,kd_tree,81,2,1,uniform,0.6540443745632425
1913,kd_tree,71,2,1,uniform,0.6540443745632425
1914,kd_tree,61,2,1,uniform,0.6540443745632425
1915,kd_tree,51,2,1,uniform,0.6540443745632425
1916,kd_tree,41,2,1,uniform,0.6540443745632425
1917,kd_tree,31,2,1,uniform,0.6540443745632425
1918,kd_tree,21,2,1,uniform,0.6540443745632425
1919,kd_tree,1,2,1,uniform,0.6540443745632425
