,ccp_alpha,criterion,learning_rate,loss,max_depth,max_features,n_estimators,subsample,validation_fraction,Accuracy
301,0.0,squared_error,0.1,deviance,,log2,100,1.0,0.9,0.7849842767295598
302,0.0,squared_error,0.1,deviance,10.0,log2,100,0.5,0.01,0.7849842767295598
303,0.0,friedman_mse,0.1,deviance,,log2,1000,1.0,0.01,0.7849842767295598
304,0.0,squared_error,1.0,deviance,10.0,sqrt,100,1.0,0.1,0.7849842767295598
305,0.0,squared_error,0.1,deviance,10.0,log2,100,0.5,0.9,0.7849842767295598
306,0.0,squared_error,0.1,deviance,10.0,log2,100,0.5,0.1,0.7849842767295598
307,0.0,squared_error,1.0,deviance,10.0,sqrt,100,1.0,0.9,0.7849842767295598
308,0.0,squared_error,1.0,deviance,10.0,sqrt,100,1.0,0.01,0.7849842767295598
309,0.0,friedman_mse,0.1,deviance,,log2,1000,1.0,0.9,0.7849842767295598
310,0.0,squared_error,1.0,deviance,10.0,sqrt,1000,1.0,0.9,0.7849842767295598
311,0.0,friedman_mse,0.1,deviance,,log2,1000,1.0,0.1,0.7849842767295598
312,0.0,squared_error,0.1,deviance,10.0,sqrt,100,1.0,0.9,0.7849842767295597
313,0.0,squared_error,0.1,deviance,10.0,sqrt,100,1.0,0.1,0.7849842767295597
314,0.0,squared_error,0.1,deviance,10.0,sqrt,100,1.0,0.01,0.7849842767295597
315,0.0,squared_error,0.1,deviance,10.0,auto,10,0.5,0.9,0.7828004891684137
316,0.0,squared_error,0.1,deviance,10.0,auto,10,0.5,0.01,0.7828004891684137
317,0.0,squared_error,0.1,deviance,10.0,auto,10,0.5,0.1,0.7828004891684137
318,0.0,squared_error,0.1,deviance,10.0,sqrt,100,0.5,0.9,0.7827568134171907
319,0.0,squared_error,0.1,deviance,10.0,sqrt,100,0.5,0.1,0.7827568134171907
320,0.0,squared_error,0.1,deviance,10.0,sqrt,100,0.5,0.01,0.7827568134171907
321,0.0,squared_error,0.01,deviance,10.0,sqrt,1000,0.5,0.01,0.7827568134171907
322,0.0,squared_error,0.01,deviance,10.0,sqrt,1000,0.5,0.1,0.7827568134171907
323,0.0,squared_error,0.01,deviance,10.0,sqrt,1000,0.5,0.9,0.7827568134171907
324,0.0,friedman_mse,0.01,deviance,10.0,auto,1000,0.1,0.1,0.782713137665968
325,0.0,squared_error,1.0,deviance,3.0,sqrt,100,1.0,0.9,0.782713137665968
326,0.0,friedman_mse,0.01,deviance,10.0,auto,1000,0.1,0.9,0.782713137665968
327,0.0,squared_error,1.0,deviance,3.0,sqrt,100,1.0,0.1,0.782713137665968
328,0.0,friedman_mse,1.0,deviance,3.0,sqrt,100,1.0,0.1,0.782713137665968
329,0.0,squared_error,1.0,deviance,3.0,sqrt,100,1.0,0.01,0.782713137665968
330,0.0,friedman_mse,0.01,deviance,10.0,auto,1000,0.1,0.01,0.782713137665968
331,0.0,friedman_mse,1.0,deviance,3.0,sqrt,100,1.0,0.01,0.782713137665968
332,0.0,friedman_mse,1.0,deviance,3.0,sqrt,100,1.0,0.9,0.782713137665968
333,0.0,squared_error,0.01,deviance,10.0,sqrt,100,1.0,0.9,0.782669461914745
334,0.0,squared_error,0.01,deviance,10.0,sqrt,100,1.0,0.1,0.782669461914745
335,0.0,squared_error,0.01,deviance,10.0,sqrt,100,1.0,0.01,0.782669461914745
336,0.0,friedman_mse,1.0,deviance,3.0,auto,100,1.0,0.1,0.7826257861635221
337,0.0,friedman_mse,1.0,deviance,3.0,auto,100,1.0,0.01,0.7826257861635221
338,0.0,friedman_mse,1.0,deviance,3.0,auto,100,1.0,0.9,0.7826257861635221
339,0.0,squared_error,1.0,deviance,3.0,auto,100,1.0,0.01,0.7825821104122991
340,0.0,squared_error,1.0,deviance,3.0,auto,100,1.0,0.1,0.7825821104122991
341,0.0,squared_error,1.0,deviance,3.0,auto,100,1.0,0.9,0.7825821104122991
342,0.0,friedman_mse,1.0,deviance,3.0,log2,1000,1.0,0.9,0.7825384346610762
343,0.0,friedman_mse,1.0,deviance,3.0,log2,1000,1.0,0.1,0.7825384346610762
344,0.0,friedman_mse,1.0,deviance,3.0,log2,1000,1.0,0.01,0.7825384346610762
345,0.0,squared_error,1.0,deviance,3.0,log2,1000,1.0,0.1,0.7825384346610762
346,0.0,squared_error,1.0,deviance,3.0,log2,1000,1.0,0.01,0.7825384346610762
347,0.0,squared_error,1.0,deviance,3.0,log2,1000,1.0,0.9,0.7825384346610762
348,0.0,squared_error,0.1,deviance,,log2,10,0.5,0.01,0.7805730258560447
349,0.0,squared_error,0.1,deviance,,log2,10,0.5,0.1,0.7805730258560447
350,0.0,squared_error,0.1,deviance,,log2,10,0.5,0.9,0.7805730258560447
351,0.0,friedman_mse,0.01,deviance,3.0,log2,1000,0.1,0.01,0.7805293501048218
352,0.0,friedman_mse,0.01,deviance,3.0,log2,1000,0.1,0.1,0.7805293501048218
353,0.0,friedman_mse,0.01,deviance,3.0,log2,1000,0.1,0.9,0.7805293501048218
354,0.0,friedman_mse,0.1,deviance,10.0,sqrt,10,0.5,0.9,0.7804856743535988
355,0.0,friedman_mse,0.1,deviance,10.0,sqrt,10,0.5,0.1,0.7804856743535988
356,0.0,friedman_mse,0.1,deviance,10.0,sqrt,10,0.5,0.01,0.7804856743535988
357,0.0,friedman_mse,0.1,deviance,3.0,auto,1000,0.5,0.9,0.7803983228511531
358,0.0,squared_error,0.1,deviance,,log2,100,0.5,0.01,0.7803983228511531
359,0.0,squared_error,0.01,deviance,10.0,auto,1000,0.1,0.01,0.7803983228511531
360,0.0,squared_error,0.01,deviance,10.0,auto,1000,0.1,0.1,0.7803983228511531
361,0.0,squared_error,0.01,deviance,10.0,auto,1000,0.1,0.9,0.7803983228511531
362,0.0,friedman_mse,0.1,deviance,10.0,sqrt,10,1.0,0.01,0.7803983228511531
363,0.0,squared_error,0.1,deviance,,log2,100,0.5,0.1,0.7803983228511531
364,0.0,friedman_mse,0.1,deviance,3.0,auto,1000,0.5,0.1,0.7803983228511531
365,0.0,friedman_mse,0.1,deviance,3.0,auto,1000,0.5,0.01,0.7803983228511531
366,0.0,squared_error,0.1,deviance,,log2,100,0.5,0.9,0.7803983228511531
367,0.0,friedman_mse,0.1,deviance,10.0,sqrt,10,1.0,0.9,0.7803983228511531
368,0.0,friedman_mse,0.1,deviance,10.0,sqrt,10,1.0,0.1,0.7803983228511531
369,0.0,squared_error,0.1,deviance,,log2,1000,1.0,0.01,0.7803546470999302
370,0.0,squared_error,0.1,deviance,,log2,1000,1.0,0.1,0.7803546470999302
371,0.0,squared_error,0.1,deviance,,log2,1000,1.0,0.9,0.7803546470999302
372,0.0,friedman_mse,0.01,deviance,10.0,log2,1000,0.5,0.9,0.7803546470999301
373,0.0,squared_error,0.01,deviance,,auto,1000,0.1,0.9,0.7803546470999301
374,0.0,squared_error,0.01,deviance,,auto,1000,0.1,0.01,0.7803546470999301
375,0.0,squared_error,0.01,deviance,,auto,1000,0.1,0.1,0.7803546470999301
376,0.0,friedman_mse,0.01,deviance,10.0,log2,1000,0.5,0.01,0.7803546470999301
377,0.0,friedman_mse,1.0,deviance,10.0,sqrt,10,1.0,0.9,0.7803546470999301
378,0.0,friedman_mse,1.0,deviance,10.0,sqrt,10,1.0,0.01,0.7803546470999301
379,0.0,friedman_mse,0.01,deviance,10.0,log2,1000,0.5,0.1,0.7803546470999301
380,0.0,friedman_mse,1.0,deviance,10.0,sqrt,10,1.0,0.1,0.7803546470999301
381,0.0,squared_error,0.01,deviance,3.0,log2,1000,0.1,0.9,0.7781708595387842
382,0.0,squared_error,0.01,deviance,3.0,log2,1000,0.1,0.01,0.7781708595387842
383,0.0,squared_error,0.01,deviance,3.0,log2,1000,0.1,0.1,0.7781708595387842
384,0.0,friedman_mse,0.01,deviance,,auto,1000,0.1,0.1,0.7780835080363382
385,0.0,friedman_mse,0.01,deviance,,auto,1000,0.1,0.01,0.7780835080363382
386,0.0,friedman_mse,0.01,deviance,,auto,1000,0.1,0.9,0.7780835080363382
387,0.0,squared_error,0.1,deviance,10.0,log2,10,1.0,0.1,0.7780398322851154
388,0.0,squared_error,0.1,deviance,10.0,log2,10,1.0,0.01,0.7780398322851154
389,0.0,friedman_mse,0.01,deviance,3.0,auto,1000,0.1,0.9,0.7780398322851154
390,0.0,squared_error,0.1,deviance,10.0,log2,10,1.0,0.9,0.7780398322851154
391,0.0,friedman_mse,0.01,deviance,3.0,auto,1000,0.1,0.1,0.7780398322851154
392,0.0,friedman_mse,0.01,deviance,3.0,auto,1000,0.1,0.01,0.7780398322851154
393,0.0,friedman_mse,0.1,deviance,10.0,auto,1000,0.5,0.9,0.7779961565338924
394,0.0,friedman_mse,0.1,deviance,10.0,auto,1000,0.5,0.1,0.7779961565338924
395,0.0,friedman_mse,0.1,deviance,10.0,auto,1000,0.5,0.01,0.7779961565338924
396,0.0,squared_error,0.1,deviance,10.0,log2,100,1.0,0.9,0.7779524807826694
397,0.0,squared_error,0.1,deviance,10.0,log2,100,1.0,0.1,0.7779524807826694
398,0.0,squared_error,0.1,deviance,10.0,log2,100,1.0,0.01,0.7779524807826694
399,0.0,squared_error,0.1,deviance,3.0,auto,1000,1.0,0.9,0.7779088050314465
400,0.0,squared_error,0.1,deviance,3.0,auto,1000,1.0,0.1,0.7779088050314465
401,0.0,squared_error,0.1,deviance,3.0,auto,1000,1.0,0.01,0.7779088050314465
402,0.0,squared_error,1.0,deviance,3.0,auto,1000,1.0,0.9,0.7778651292802237
403,0.0,squared_error,1.0,deviance,3.0,auto,1000,1.0,0.1,0.7778651292802237
404,0.0,squared_error,1.0,deviance,3.0,auto,1000,1.0,0.01,0.7778651292802237
405,0.0,squared_error,0.01,deviance,,sqrt,1000,0.5,0.9,0.7758123689727463
406,0.0,squared_error,0.01,deviance,,sqrt,1000,0.5,0.1,0.7758123689727463
407,0.0,squared_error,0.01,deviance,,sqrt,1000,0.5,0.01,0.7758123689727463
408,0.0,friedman_mse,0.01,deviance,3.0,sqrt,1000,0.1,0.1,0.7757686932215234
409,0.0,friedman_mse,0.01,deviance,3.0,sqrt,1000,0.1,0.01,0.7757686932215234
410,0.0,friedman_mse,0.01,deviance,3.0,sqrt,1000,0.1,0.9,0.7757686932215234
411,0.0,squared_error,0.1,deviance,,sqrt,10,0.5,0.01,0.7757250174703005
412,0.0,squared_error,0.1,deviance,,sqrt,10,0.5,0.9,0.7757250174703005
413,0.0,squared_error,0.1,deviance,,sqrt,10,0.5,0.1,0.7757250174703005
414,0.0,friedman_mse,0.1,deviance,10.0,log2,10,1.0,0.9,0.7756813417190775
415,0.0,friedman_mse,0.1,deviance,10.0,log2,10,1.0,0.1,0.7756813417190775
416,0.0,friedman_mse,0.1,deviance,10.0,log2,10,1.0,0.01,0.7756813417190775
417,0.0,squared_error,0.1,deviance,10.0,log2,10,0.5,0.9,0.7755939902166317
418,0.0,squared_error,0.1,deviance,10.0,log2,10,0.5,0.1,0.7755939902166317
419,0.0,squared_error,0.1,deviance,10.0,log2,10,0.5,0.01,0.7755939902166317
420,0.0,squared_error,0.01,deviance,,log2,1000,0.5,0.9,0.7735412299091544
421,0.0,squared_error,0.01,deviance,,log2,1000,0.5,0.01,0.7735412299091544
422,0.0,squared_error,0.01,deviance,,log2,1000,0.5,0.1,0.7735412299091544
423,0.0,friedman_mse,0.01,deviance,,log2,1000,0.5,0.1,0.7734975541579315
424,0.0,friedman_mse,0.01,deviance,,log2,1000,0.5,0.01,0.7734975541579315
425,0.0,friedman_mse,0.01,deviance,,log2,1000,0.5,0.9,0.7734975541579315
426,0.0,friedman_mse,0.01,deviance,,sqrt,1000,0.5,0.01,0.7734538784067087
427,0.0,friedman_mse,0.01,deviance,,sqrt,1000,0.5,0.1,0.7734538784067087
428,0.0,friedman_mse,0.01,deviance,,sqrt,1000,0.5,0.9,0.7734538784067087
429,0.0,friedman_mse,0.1,deviance,10.0,sqrt,1000,0.5,0.1,0.7734102026554858
430,0.0,friedman_mse,0.1,deviance,10.0,sqrt,1000,0.5,0.9,0.7734102026554858
431,0.0,friedman_mse,0.1,deviance,10.0,sqrt,1000,0.5,0.01,0.7734102026554858
432,0.0,friedman_mse,0.01,deviance,3.0,auto,100,0.5,0.9,0.7734102026554857
433,0.0,squared_error,0.01,deviance,3.0,auto,100,0.5,0.1,0.7734102026554857
434,0.0,friedman_mse,0.01,deviance,3.0,auto,100,0.5,0.1,0.7734102026554857
435,0.0,friedman_mse,0.01,deviance,3.0,auto,100,0.5,0.01,0.7734102026554857
436,0.0,squared_error,0.01,deviance,3.0,auto,100,0.5,0.9,0.7734102026554857
437,0.0,squared_error,0.01,deviance,3.0,auto,100,0.5,0.01,0.7734102026554857
438,0.0,squared_error,0.01,deviance,10.0,log2,1000,0.1,0.9,0.7734102026554857
439,0.0,squared_error,0.01,deviance,10.0,log2,1000,0.1,0.01,0.7734102026554857
440,0.0,squared_error,0.01,deviance,10.0,log2,1000,0.1,0.1,0.7734102026554857
441,0.0,squared_error,0.1,deviance,3.0,auto,10,0.5,0.1,0.7733665269042628
442,0.0,squared_error,0.1,deviance,10.0,auto,10,1.0,0.1,0.7733665269042628
443,0.0,squared_error,0.1,deviance,10.0,auto,10,1.0,0.01,0.7733665269042628
444,0.0,friedman_mse,0.1,deviance,3.0,auto,10,0.5,0.1,0.7733665269042628
445,0.0,squared_error,0.1,deviance,10.0,auto,10,1.0,0.9,0.7733665269042628
446,0.0,squared_error,0.1,deviance,3.0,auto,10,0.5,0.01,0.7733665269042628
447,0.0,friedman_mse,0.1,deviance,3.0,auto,10,0.5,0.01,0.7733665269042628
448,0.0,squared_error,0.1,deviance,3.0,auto,10,0.5,0.9,0.7733665269042628
449,0.0,friedman_mse,0.1,deviance,3.0,auto,10,0.5,0.9,0.7733665269042628
450,0.0,friedman_mse,0.01,deviance,3.0,auto,1000,1.0,0.1,0.7733228511530399
451,0.0,friedman_mse,0.01,deviance,3.0,auto,1000,1.0,0.9,0.7733228511530399
452,0.0,squared_error,0.1,deviance,10.0,log2,1000,0.5,0.1,0.7733228511530399
453,0.0,squared_error,0.1,deviance,3.0,auto,100,1.0,0.9,0.7733228511530399
454,0.0,squared_error,0.1,deviance,10.0,log2,1000,0.5,0.01,0.7733228511530399
455,0.0,squared_error,0.1,deviance,3.0,auto,100,1.0,0.01,0.7733228511530399
456,0.0,squared_error,0.1,deviance,3.0,auto,100,1.0,0.1,0.7733228511530399
457,0.0,friedman_mse,0.01,deviance,3.0,auto,1000,1.0,0.01,0.7733228511530399
458,0.0,squared_error,0.1,deviance,10.0,log2,1000,0.5,0.9,0.7733228511530399
459,0.0,squared_error,1.0,deviance,3.0,log2,100,1.0,0.01,0.7732354996505939
460,0.0,squared_error,1.0,deviance,3.0,log2,100,1.0,0.1,0.7732354996505939
461,0.0,squared_error,1.0,deviance,3.0,log2,100,1.0,0.9,0.7732354996505939
462,0.0,friedman_mse,1.0,deviance,3.0,auto,1000,1.0,0.9,0.7731918238993711
463,0.0,friedman_mse,0.1,deviance,3.0,auto,1000,1.0,0.01,0.7731918238993711
464,0.0,friedman_mse,0.1,deviance,3.0,auto,1000,1.0,0.1,0.7731918238993711
465,0.0,friedman_mse,0.1,deviance,3.0,auto,1000,1.0,0.9,0.7731918238993711
466,0.0,friedman_mse,1.0,deviance,3.0,auto,1000,1.0,0.01,0.7731918238993711
467,0.0,friedman_mse,1.0,deviance,3.0,auto,1000,1.0,0.1,0.7731918238993711
468,0.0,friedman_mse,0.1,deviance,,log2,100,0.5,0.01,0.7711390635918938
469,0.0,friedman_mse,0.1,deviance,,log2,100,0.5,0.1,0.7711390635918938
470,0.0,friedman_mse,0.1,deviance,,log2,100,0.5,0.9,0.7711390635918938
471,0.0,squared_error,0.1,deviance,,sqrt,100,0.5,0.1,0.7710953878406709
472,0.0,squared_error,0.1,deviance,,sqrt,100,0.5,0.01,0.7710953878406709
473,0.0,squared_error,0.1,deviance,,sqrt,100,0.5,0.9,0.7710953878406709
474,0.0,squared_error,0.01,deviance,3.0,sqrt,1000,0.1,0.1,0.7710953878406708
475,0.0,squared_error,0.01,deviance,3.0,sqrt,1000,0.1,0.9,0.7710953878406708
476,0.0,squared_error,0.01,deviance,3.0,sqrt,1000,0.1,0.01,0.7710953878406708
477,0.0,squared_error,0.01,deviance,3.0,auto,1000,0.1,0.9,0.771051712089448
478,0.0,squared_error,0.1,deviance,10.0,sqrt,1000,0.5,0.01,0.771051712089448
479,0.0,squared_error,1.0,deviance,,sqrt,100,1.0,0.01,0.771051712089448
480,0.0,squared_error,1.0,deviance,,sqrt,100,1.0,0.1,0.771051712089448
481,0.0,squared_error,1.0,deviance,,sqrt,100,1.0,0.9,0.771051712089448
482,0.0,squared_error,0.01,deviance,3.0,auto,1000,0.1,0.1,0.771051712089448
483,0.0,friedman_mse,0.1,deviance,10.0,auto,10,1.0,0.01,0.771051712089448
484,0.0,squared_error,0.1,deviance,10.0,sqrt,1000,0.5,0.1,0.771051712089448
485,0.0,friedman_mse,0.1,deviance,10.0,auto,10,1.0,0.9,0.771051712089448
486,0.0,squared_error,0.1,deviance,10.0,sqrt,1000,0.5,0.9,0.771051712089448
487,0.0,squared_error,0.01,deviance,3.0,auto,1000,0.1,0.01,0.771051712089448
488,0.0,squared_error,1.0,deviance,,sqrt,1000,1.0,0.01,0.771051712089448
489,0.0,squared_error,1.0,deviance,,sqrt,1000,1.0,0.1,0.771051712089448
490,0.0,squared_error,1.0,deviance,,sqrt,1000,1.0,0.9,0.771051712089448
491,0.0,friedman_mse,0.1,deviance,10.0,auto,10,1.0,0.1,0.771051712089448
492,0.0,friedman_mse,0.01,deviance,10.0,sqrt,1000,0.1,0.9,0.771051712089448
493,0.0,friedman_mse,0.01,deviance,10.0,sqrt,1000,0.1,0.1,0.771051712089448
494,0.0,friedman_mse,0.01,deviance,10.0,sqrt,1000,0.1,0.01,0.771051712089448
495,0.0,squared_error,0.01,deviance,3.0,auto,1000,1.0,0.1,0.771008036338225
496,0.0,squared_error,0.01,deviance,3.0,auto,1000,1.0,0.01,0.771008036338225
497,0.0,squared_error,0.1,deviance,10.0,sqrt,10,0.5,0.1,0.771008036338225
498,0.0,squared_error,0.01,deviance,3.0,auto,1000,1.0,0.9,0.771008036338225
499,0.0,squared_error,0.01,deviance,10.0,auto,100,0.1,0.9,0.771008036338225
500,0.0,squared_error,0.1,deviance,10.0,sqrt,10,0.5,0.9,0.771008036338225
501,0.0,squared_error,0.01,deviance,10.0,auto,100,0.1,0.1,0.771008036338225
502,0.0,squared_error,0.01,deviance,10.0,auto,100,0.1,0.01,0.771008036338225
503,0.0,squared_error,0.1,deviance,10.0,sqrt,10,0.5,0.01,0.771008036338225
504,0.0,friedman_mse,0.01,deviance,10.0,auto,100,0.1,0.9,0.770964360587002
505,0.0,friedman_mse,1.0,deviance,10.0,log2,10,1.0,0.9,0.770964360587002
506,0.0,friedman_mse,1.0,deviance,10.0,log2,10,1.0,0.1,0.770964360587002
507,0.0,friedman_mse,1.0,deviance,10.0,log2,10,1.0,0.01,0.770964360587002
508,0.0,friedman_mse,0.01,deviance,10.0,auto,100,0.1,0.01,0.770964360587002
509,0.0,friedman_mse,0.01,deviance,10.0,auto,100,0.1,0.1,0.770964360587002
510,0.0,friedman_mse,1.0,deviance,,sqrt,1000,1.0,0.9,0.7709206848357792
511,0.0,friedman_mse,1.0,deviance,,sqrt,1000,1.0,0.1,0.7709206848357792
512,0.0,friedman_mse,1.0,deviance,,sqrt,1000,1.0,0.01,0.7709206848357792
513,0.0,friedman_mse,1.0,deviance,,sqrt,100,1.0,0.01,0.7709206848357792
514,0.0,friedman_mse,1.0,deviance,,sqrt,100,1.0,0.9,0.7709206848357792
515,0.0,friedman_mse,1.0,deviance,,sqrt,100,1.0,0.1,0.7709206848357792
516,0.0,friedman_mse,0.1,deviance,,auto,1000,0.5,0.01,0.7709206848357791
517,0.0,friedman_mse,0.1,deviance,,auto,1000,0.5,0.1,0.7709206848357791
518,0.0,friedman_mse,0.1,deviance,,auto,1000,0.5,0.9,0.7709206848357791
519,0.0,friedman_mse,1.0,deviance,3.0,log2,100,1.0,0.01,0.7708770090845563
520,0.0,friedman_mse,1.0,deviance,3.0,log2,100,1.0,0.9,0.7708770090845563
521,0.0,friedman_mse,1.0,deviance,3.0,log2,100,1.0,0.1,0.7708770090845563
522,0.0,squared_error,1.0,deviance,10.0,auto,10,1.0,0.01,0.7708770090845563
523,0.0,squared_error,1.0,deviance,10.0,auto,10,1.0,0.1,0.7708770090845563
524,0.0,squared_error,1.0,deviance,10.0,auto,10,1.0,0.9,0.7708770090845563
525,0.0,friedman_mse,0.1,deviance,,sqrt,100,0.5,0.01,0.768824248777079
526,0.0,friedman_mse,0.1,deviance,,sqrt,100,0.5,0.9,0.768824248777079
527,0.0,friedman_mse,0.1,deviance,,sqrt,100,0.5,0.1,0.768824248777079
528,0.0,friedman_mse,0.1,deviance,,sqrt,1000,0.5,0.1,0.7687368972746331
529,0.0,friedman_mse,0.1,deviance,,sqrt,1000,0.5,0.9,0.7687368972746331
530,0.0,friedman_mse,1.0,deviance,,log2,1000,1.0,0.1,0.7687368972746331
531,0.0,friedman_mse,0.1,deviance,,sqrt,1000,0.5,0.01,0.7687368972746331
532,0.0,friedman_mse,1.0,deviance,,log2,100,1.0,0.01,0.7687368972746331
533,0.0,friedman_mse,1.0,deviance,,log2,1000,1.0,0.9,0.7687368972746331
534,0.0,friedman_mse,1.0,deviance,,log2,1000,1.0,0.01,0.7687368972746331
535,0.0,friedman_mse,1.0,deviance,,log2,100,1.0,0.9,0.7687368972746331
536,0.0,friedman_mse,1.0,deviance,,log2,100,1.0,0.1,0.7687368972746331
537,0.0,friedman_mse,0.01,deviance,10.0,log2,1000,0.1,0.01,0.7686932215234102
538,0.0,friedman_mse,0.01,deviance,10.0,log2,1000,0.1,0.1,0.7686932215234102
539,0.0,friedman_mse,0.01,deviance,10.0,log2,1000,0.1,0.9,0.7686932215234102
540,0.0,friedman_mse,0.01,deviance,10.0,auto,100,1.0,0.01,0.7686932215234101
541,0.0,friedman_mse,0.01,deviance,10.0,auto,100,1.0,0.1,0.7686932215234101
542,0.0,friedman_mse,0.01,deviance,10.0,auto,100,1.0,0.9,0.7686932215234101
543,0.0,friedman_mse,0.1,deviance,3.0,auto,100,1.0,0.9,0.7686495457721874
544,0.0,squared_error,0.01,deviance,,sqrt,1000,0.1,0.9,0.7686495457721874
545,0.0,squared_error,0.01,deviance,,sqrt,1000,0.1,0.1,0.7686495457721874
546,0.0,squared_error,0.01,deviance,,sqrt,1000,0.1,0.01,0.7686495457721874
547,0.0,friedman_mse,0.1,deviance,3.0,auto,100,1.0,0.1,0.7686495457721874
548,0.0,friedman_mse,0.1,deviance,3.0,auto,100,1.0,0.01,0.7686495457721874
549,0.0,friedman_mse,1.0,deviance,10.0,auto,100,1.0,0.9,0.7685621942697415
550,0.0,friedman_mse,1.0,deviance,10.0,auto,100,1.0,0.1,0.7685621942697415
551,0.0,friedman_mse,1.0,deviance,10.0,auto,100,1.0,0.01,0.7685621942697415
552,0.0,friedman_mse,1.0,deviance,10.0,auto,1000,1.0,0.01,0.7685621942697415
553,0.0,friedman_mse,1.0,deviance,10.0,auto,1000,1.0,0.1,0.7685621942697415
554,0.0,friedman_mse,1.0,deviance,10.0,auto,1000,1.0,0.9,0.7685621942697415
555,0.0,squared_error,1.0,deviance,10.0,auto,1000,1.0,0.9,0.7685621942697414
556,0.0,squared_error,1.0,deviance,10.0,auto,100,1.0,0.1,0.7685621942697414
557,0.0,squared_error,1.0,deviance,10.0,auto,100,1.0,0.9,0.7685621942697414
558,0.0,squared_error,1.0,deviance,10.0,auto,1000,1.0,0.1,0.7685621942697414
559,0.0,squared_error,1.0,deviance,10.0,auto,1000,1.0,0.01,0.7685621942697414
560,0.0,squared_error,1.0,deviance,10.0,auto,100,1.0,0.01,0.7685621942697414
561,0.0,friedman_mse,0.01,deviance,,sqrt,1000,0.1,0.1,0.7664657582110412
562,0.0,friedman_mse,0.01,deviance,,sqrt,1000,0.1,0.01,0.7664657582110412
563,0.0,friedman_mse,0.01,deviance,,sqrt,1000,0.1,0.9,0.7664657582110412
564,0.0,friedman_mse,0.01,deviance,3.0,auto,100,1.0,0.9,0.7663784067085954
565,0.0,squared_error,0.01,deviance,3.0,auto,100,1.0,0.01,0.7663784067085954
566,0.0,squared_error,0.01,deviance,3.0,auto,100,1.0,0.1,0.7663784067085954
567,0.0,friedman_mse,0.1,deviance,,log2,1000,0.5,0.01,0.7663784067085954
568,0.0,friedman_mse,0.01,deviance,3.0,auto,100,1.0,0.01,0.7663784067085954
569,0.0,friedman_mse,0.1,deviance,,log2,1000,0.5,0.1,0.7663784067085954
570,0.0,friedman_mse,0.01,deviance,3.0,auto,100,1.0,0.1,0.7663784067085954
571,0.0,squared_error,0.01,deviance,10.0,auto,100,1.0,0.9,0.7663784067085954
572,0.0,friedman_mse,0.1,deviance,,log2,1000,0.5,0.9,0.7663784067085954
573,0.0,squared_error,0.01,deviance,3.0,auto,100,1.0,0.9,0.7663784067085954
574,0.0,squared_error,0.01,deviance,10.0,auto,100,1.0,0.1,0.7663784067085954
575,0.0,squared_error,0.01,deviance,10.0,auto,100,1.0,0.01,0.7663784067085954
576,0.0,squared_error,0.01,deviance,3.0,auto,100,0.1,0.1,0.7663347309573725
577,0.0,friedman_mse,0.01,deviance,3.0,auto,100,0.1,0.1,0.7663347309573725
578,0.0,squared_error,0.1,deviance,,auto,1000,0.5,0.1,0.7663347309573725
579,0.0,squared_error,0.01,deviance,3.0,auto,100,0.1,0.9,0.7663347309573725
580,0.0,squared_error,0.1,deviance,,auto,1000,0.5,0.9,0.7663347309573725
581,0.0,friedman_mse,0.01,deviance,3.0,auto,100,0.1,0.01,0.7663347309573725
582,0.0,squared_error,0.1,deviance,,auto,1000,0.5,0.01,0.7663347309573725
583,0.0,squared_error,1.0,deviance,10.0,log2,10,1.0,0.1,0.7663347309573725
584,0.0,squared_error,0.01,deviance,3.0,auto,100,0.1,0.01,0.7663347309573725
585,0.0,friedman_mse,0.01,deviance,3.0,auto,100,0.1,0.9,0.7663347309573725
586,0.0,squared_error,1.0,deviance,10.0,log2,10,1.0,0.01,0.7663347309573725
587,0.0,squared_error,1.0,deviance,10.0,log2,10,1.0,0.9,0.7663347309573725
588,0.0,squared_error,0.01,deviance,,auto,100,0.1,0.01,0.7662910552061495
589,0.0,squared_error,0.01,deviance,,auto,100,0.1,0.1,0.7662910552061495
590,0.0,squared_error,0.01,deviance,,auto,100,0.1,0.9,0.7662910552061495
591,0.0,friedman_mse,0.01,deviance,,auto,100,0.1,0.9,0.7662910552061495
592,0.0,friedman_mse,0.01,deviance,,auto,100,0.1,0.01,0.7662910552061495
593,0.0,friedman_mse,0.01,deviance,,auto,100,0.1,0.1,0.7662910552061495
594,0.0,squared_error,0.01,deviance,10.0,sqrt,1000,0.1,0.1,0.7640635918937806
595,0.0,squared_error,0.01,deviance,10.0,sqrt,1000,0.1,0.01,0.7640635918937806
596,0.0,squared_error,0.01,deviance,10.0,sqrt,1000,0.1,0.9,0.7640635918937806
597,0.0,friedman_mse,1.0,deviance,,sqrt,10,1.0,0.01,0.7640199161425576
598,0.0,friedman_mse,1.0,deviance,,sqrt,10,1.0,0.9,0.7640199161425576
599,0.0,friedman_mse,1.0,deviance,,sqrt,10,1.0,0.1,0.7640199161425576
600,0.0,squared_error,0.1,deviance,,log2,1000,0.5,0.01,0.7617924528301887
601,0.0,squared_error,1.0,deviance,10.0,sqrt,10,1.0,0.1,0.7617924528301887
