,activation,alpha,hidden_layer_sizes,learning_rate,learning_rate_init,max_iter,solver,Accuracy
12574,logistic,1e-05,"(20,)",invscaling,0.001,1000,sgd,0.48829489867225717
12575,logistic,1e-05,"(20,)",invscaling,0.001,200,sgd,0.48829489867225717
12576,logistic,0.0001,"(20,)",invscaling,0.001,100,sgd,0.48829489867225717
12577,logistic,0.0001,"(20,)",invscaling,0.001,200,sgd,0.48829489867225717
12578,logistic,0.0001,"(20,)",invscaling,0.001,1000,sgd,0.48829489867225717
12579,logistic,0.01,"(20,)",invscaling,0.001,1000,sgd,0.48829489867225717
12580,logistic,0.01,"(20,)",invscaling,0.001,100,sgd,0.48829489867225717
12581,logistic,10.0,"(20,)",invscaling,0.001,1000,sgd,0.48829489867225717
12582,logistic,1e-05,"(20,)",invscaling,0.001,100,sgd,0.48829489867225717
12583,logistic,0.01,"(20,)",invscaling,0.001,200,sgd,0.48829489867225717
12584,tanh,1.0,"(100,)",constant,10.0,200,sgd,0.48825122292103423
12585,tanh,1.0,"(100,)",constant,10.0,100,sgd,0.48825122292103423
12586,tanh,1.0,"(100,)",constant,10.0,1000,sgd,0.48825122292103423
12587,tanh,1.0,"(10, 30, 10)",constant,10.0,1000,sgd,0.4868972746331237
12588,tanh,1.0,"(10, 30, 10)",constant,10.0,200,sgd,0.4868972746331237
12589,tanh,1.0,"(10, 30, 10)",constant,10.0,100,sgd,0.4868972746331237
12590,logistic,1.0,"(10, 30, 10)",adaptive,10.0,200,adam,0.4862858141160028
12591,logistic,1.0,"(10, 30, 10)",invscaling,10.0,100,adam,0.4862858141160028
12592,logistic,1.0,"(10, 30, 10)",adaptive,10.0,1000,adam,0.4862858141160028
12593,logistic,1.0,"(10, 30, 10)",constant,10.0,200,adam,0.4862858141160028
12594,logistic,1.0,"(10, 30, 10)",invscaling,10.0,200,adam,0.4862858141160028
12595,logistic,1.0,"(10, 30, 10)",invscaling,10.0,1000,adam,0.4862858141160028
12596,logistic,1.0,"(10, 30, 10)",constant,10.0,1000,adam,0.4862858141160028
12597,logistic,1.0,"(10, 30, 10)",constant,10.0,100,adam,0.4862858141160028
12598,logistic,1.0,"(10, 30, 10)",adaptive,10.0,100,adam,0.4862858141160028
12599,relu,1e-05,"(100,)",constant,10.0,1000,sgd,0.48598008385744235
12600,relu,1e-05,"(100,)",constant,10.0,200,sgd,0.48598008385744235
12601,relu,1e-05,"(100,)",constant,10.0,100,sgd,0.48598008385744235
12602,tanh,1.0,"(20,)",invscaling,0.0001,100,adam,0.485630677847659
12603,tanh,1.0,"(20,)",adaptive,0.0001,100,adam,0.485630677847659
12604,tanh,1.0,"(20,)",constant,0.0001,100,adam,0.485630677847659
12605,logistic,0.1,"(10, 30, 10)",constant,10.0,100,sgd,0.4845824598183089
12606,logistic,0.1,"(10, 30, 10)",constant,10.0,200,sgd,0.4845824598183089
12607,logistic,0.1,"(10, 30, 10)",constant,10.0,1000,sgd,0.4845824598183089
12608,logistic,0.01,"(10, 30, 10)",invscaling,10.0,100,adam,0.483970999301188
12609,logistic,0.01,"(10, 30, 10)",adaptive,10.0,1000,adam,0.483970999301188
12610,logistic,0.01,"(10, 30, 10)",constant,10.0,200,sgd,0.483970999301188
12611,logistic,0.01,"(10, 30, 10)",invscaling,10.0,200,adam,0.483970999301188
12612,logistic,0.01,"(10, 30, 10)",constant,10.0,100,sgd,0.483970999301188
12613,logistic,0.01,"(10, 30, 10)",constant,10.0,100,adam,0.483970999301188
12614,logistic,0.01,"(10, 30, 10)",constant,10.0,1000,sgd,0.483970999301188
12615,logistic,0.01,"(10, 30, 10)",constant,10.0,1000,adam,0.483970999301188
12616,logistic,0.01,"(10, 30, 10)",invscaling,10.0,1000,adam,0.483970999301188
12617,relu,0.001,"(10, 30, 10)",constant,10.0,100,sgd,0.483970999301188
12618,logistic,0.01,"(10, 30, 10)",adaptive,10.0,100,adam,0.483970999301188
12619,logistic,0.01,"(10, 30, 10)",constant,10.0,200,adam,0.483970999301188
12620,logistic,0.01,"(10, 30, 10)",adaptive,10.0,200,adam,0.483970999301188
12621,relu,0.001,"(10, 30, 10)",constant,10.0,1000,sgd,0.483970999301188
12622,relu,0.001,"(10, 30, 10)",constant,10.0,200,sgd,0.483970999301188
12623,logistic,1.0,"(100,)",constant,10.0,100,sgd,0.48335953878406707
12624,logistic,1.0,"(100,)",constant,10.0,200,sgd,0.48335953878406707
12625,relu,1.0,"(10, 30, 10)",constant,10.0,1000,sgd,0.48335953878406707
12626,logistic,1.0,"(100,)",constant,10.0,1000,sgd,0.48335953878406707
12627,relu,1.0,"(10, 30, 10)",constant,10.0,200,sgd,0.48335953878406707
12628,relu,1.0,"(10, 30, 10)",constant,10.0,100,sgd,0.48335953878406707
12629,logistic,1.0,"(100,)",adaptive,10.0,200,adam,0.48165618448637315
12630,logistic,0.0001,"(10, 30, 10)",constant,10.0,200,sgd,0.48165618448637315
12631,logistic,1.0,"(100,)",adaptive,10.0,1000,adam,0.48165618448637315
12632,logistic,1.0,"(100,)",invscaling,10.0,100,adam,0.48165618448637315
12633,logistic,1.0,"(100,)",constant,10.0,1000,adam,0.48165618448637315
12634,logistic,1.0,"(100,)",invscaling,10.0,1000,adam,0.48165618448637315
12635,logistic,0.0001,"(10, 30, 10)",constant,10.0,1000,sgd,0.48165618448637315
12636,logistic,1.0,"(100,)",invscaling,10.0,200,adam,0.48165618448637315
12637,logistic,1.0,"(100,)",constant,10.0,200,adam,0.48165618448637315
12638,logistic,0.0001,"(10, 30, 10)",constant,10.0,100,sgd,0.48165618448637315
12639,logistic,1.0,"(100,)",adaptive,10.0,100,adam,0.48165618448637315
12640,logistic,1.0,"(100,)",constant,10.0,100,adam,0.48165618448637315
12641,tanh,10.0,"(100,)",invscaling,0.001,1000,sgd,0.4789482879105521
12642,identity,0.01,"(100,)",invscaling,0.001,200,sgd,0.47886093640810623
12643,identity,1.0,"(100,)",invscaling,0.001,200,sgd,0.47886093640810623
12644,identity,10.0,"(100,)",invscaling,0.001,200,sgd,0.47886093640810623
12645,identity,0.001,"(100,)",invscaling,0.001,200,sgd,0.47886093640810623
12646,identity,1e-05,"(100,)",invscaling,0.001,200,sgd,0.47886093640810623
12647,identity,0.1,"(100,)",invscaling,0.001,200,sgd,0.47886093640810623
12648,identity,0.0001,"(100,)",invscaling,0.001,200,sgd,0.47886093640810623
12649,relu,10.0,"(20,)",constant,10.0,200,sgd,0.47798742138364775
12650,relu,10.0,"(20,)",constant,10.0,1000,sgd,0.47798742138364775
12651,relu,10.0,"(20,)",constant,10.0,100,sgd,0.47798742138364775
12652,tanh,0.001,"(100,)",invscaling,0.001,1000,sgd,0.4766334730957372
12653,tanh,0.001,"(100,)",invscaling,0.001,200,sgd,0.4766334730957372
12654,tanh,0.01,"(100,)",invscaling,0.001,200,sgd,0.4766334730957372
12655,tanh,1e-05,"(100,)",invscaling,0.001,1000,sgd,0.4766334730957372
12656,tanh,0.1,"(100,)",invscaling,0.001,1000,sgd,0.4766334730957372
12657,tanh,0.01,"(100,)",invscaling,0.001,1000,sgd,0.4766334730957372
12658,tanh,1.0,"(100,)",invscaling,0.001,200,sgd,0.4766334730957372
12659,tanh,0.0001,"(100,)",invscaling,0.001,200,sgd,0.4766334730957372
12660,tanh,1e-05,"(100,)",invscaling,0.001,200,sgd,0.4766334730957372
12661,tanh,1.0,"(100,)",invscaling,0.001,1000,sgd,0.4766334730957372
12662,tanh,0.0001,"(100,)",invscaling,0.001,1000,sgd,0.4766334730957372
12663,tanh,10.0,"(100,)",invscaling,0.001,200,sgd,0.4766334730957372
12664,tanh,0.1,"(100,)",invscaling,0.001,200,sgd,0.4766334730957372
12665,identity,0.0001,"(20,)",constant,0.0001,100,adam,0.47650244584206847
12666,identity,0.01,"(20,)",invscaling,0.0001,100,adam,0.47650244584206847
12667,identity,1e-05,"(20,)",adaptive,0.0001,100,adam,0.47650244584206847
12668,identity,1e-05,"(20,)",constant,0.0001,100,adam,0.47650244584206847
12669,identity,1e-05,"(20,)",invscaling,0.0001,100,adam,0.47650244584206847
12670,identity,0.01,"(20,)",adaptive,0.0001,100,adam,0.47650244584206847
12671,identity,0.001,"(20,)",adaptive,0.0001,100,adam,0.47650244584206847
12672,identity,0.0001,"(20,)",invscaling,0.0001,100,adam,0.47650244584206847
12673,identity,0.001,"(20,)",invscaling,0.0001,100,adam,0.47650244584206847
12674,identity,0.0001,"(20,)",adaptive,0.0001,100,adam,0.47650244584206847
12675,identity,0.01,"(20,)",constant,0.0001,100,adam,0.47650244584206847
12676,identity,0.001,"(20,)",constant,0.0001,100,adam,0.47650244584206847
12677,relu,0.0001,"(100,)",invscaling,0.001,1000,sgd,0.4744496855345912
12678,relu,10.0,"(100,)",invscaling,0.001,200,sgd,0.4744496855345912
12679,relu,0.01,"(100,)",invscaling,0.001,1000,sgd,0.4744496855345912
12680,relu,0.1,"(100,)",invscaling,0.001,1000,sgd,0.4744496855345912
12681,relu,0.001,"(100,)",invscaling,0.001,1000,sgd,0.4744496855345912
12682,relu,0.0001,"(100,)",invscaling,0.001,200,sgd,0.4744496855345912
12683,relu,1e-05,"(100,)",invscaling,0.001,1000,sgd,0.4744496855345912
12684,relu,0.001,"(100,)",invscaling,0.001,200,sgd,0.4744496855345912
12685,relu,0.1,"(100,)",invscaling,0.001,200,sgd,0.4744496855345912
12686,relu,1e-05,"(100,)",invscaling,0.001,200,sgd,0.4744496855345912
12687,relu,0.01,"(100,)",invscaling,0.001,200,sgd,0.4744496855345912
12688,relu,1.0,"(100,)",invscaling,0.001,1000,sgd,0.4744496855345912
12689,relu,1.0,"(100,)",invscaling,0.001,200,sgd,0.4744496855345912
12690,identity,0.1,"(20,)",constant,0.0001,100,adam,0.47414395527603076
12691,identity,0.1,"(20,)",invscaling,0.0001,100,adam,0.47414395527603076
12692,identity,0.1,"(20,)",adaptive,0.0001,100,adam,0.47414395527603076
12693,identity,1e-05,"(20,)",adaptive,0.0001,100,sgd,0.4741002795248078
12694,identity,0.0001,"(20,)",adaptive,0.0001,100,sgd,0.4741002795248078
12695,identity,0.01,"(20,)",constant,0.0001,100,sgd,0.4741002795248078
12696,identity,0.001,"(20,)",constant,0.0001,100,sgd,0.4741002795248078
12697,identity,0.1,"(20,)",adaptive,0.0001,100,sgd,0.4741002795248078
12698,identity,10.0,"(20,)",constant,0.0001,100,sgd,0.4741002795248078
12699,identity,0.0001,"(20,)",constant,0.0001,100,sgd,0.4741002795248078
12700,identity,0.001,"(20,)",adaptive,0.0001,100,sgd,0.4741002795248078
12701,identity,10.0,"(20,)",adaptive,0.0001,100,sgd,0.4741002795248078
12702,identity,1.0,"(20,)",constant,0.0001,100,sgd,0.4741002795248078
12703,identity,0.1,"(20,)",constant,0.0001,100,sgd,0.4741002795248078
12704,identity,1e-05,"(20,)",constant,0.0001,100,sgd,0.4741002795248078
12705,identity,1.0,"(20,)",adaptive,0.0001,100,sgd,0.4741002795248078
12706,identity,0.01,"(20,)",adaptive,0.0001,100,sgd,0.4741002795248078
12707,relu,10.0,"(100,)",invscaling,0.001,1000,sgd,0.4721348707197764
12708,tanh,0.001,"(10, 30, 10)",constant,10.0,200,sgd,0.4716544374563242
12709,tanh,0.001,"(10, 30, 10)",constant,10.0,100,sgd,0.4716544374563242
12710,tanh,0.001,"(10, 30, 10)",constant,10.0,1000,sgd,0.4716544374563242
12711,tanh,10.0,"(20,)",constant,0.0001,100,adam,0.47161076170510136
12712,tanh,10.0,"(20,)",adaptive,0.0001,100,adam,0.47161076170510136
12713,tanh,10.0,"(20,)",invscaling,0.0001,100,adam,0.47161076170510136
12714,tanh,0.0001,"(100,)",invscaling,0.001,100,sgd,0.4696890286512928
12715,tanh,10.0,"(100,)",invscaling,0.001,100,sgd,0.4696890286512928
12716,tanh,0.1,"(100,)",invscaling,0.001,100,sgd,0.4696890286512928
12717,tanh,1e-05,"(100,)",invscaling,0.001,100,sgd,0.4696890286512928
12718,tanh,0.01,"(100,)",invscaling,0.001,100,sgd,0.4696890286512928
12719,tanh,0.001,"(100,)",invscaling,0.001,100,sgd,0.4696890286512928
12720,tanh,1.0,"(100,)",invscaling,0.001,100,sgd,0.4696890286512928
12721,identity,1.0,"(20,)",constant,0.0001,100,adam,0.46951432564640116
12722,identity,1.0,"(20,)",invscaling,0.0001,100,adam,0.46951432564640116
12723,identity,1.0,"(20,)",adaptive,0.0001,100,adam,0.46951432564640116
12724,relu,0.1,"(20,)",invscaling,10.0,100,adam,0.46947064989517817
12725,relu,0.1,"(20,)",adaptive,10.0,100,adam,0.46947064989517817
12726,relu,0.1,"(20,)",constant,10.0,100,adam,0.46947064989517817
12727,relu,0.1,"(20,)",invscaling,10.0,200,adam,0.46947064989517817
12728,relu,0.1,"(20,)",constant,10.0,200,adam,0.46947064989517817
12729,relu,0.1,"(20,)",adaptive,10.0,200,adam,0.46947064989517817
12730,relu,0.1,"(20,)",invscaling,10.0,1000,adam,0.46947064989517817
12731,relu,0.1,"(20,)",constant,10.0,1000,adam,0.46947064989517817
12732,relu,0.1,"(20,)",adaptive,10.0,1000,adam,0.46947064989517817
12733,identity,0.0001,"(100,)",invscaling,0.001,100,sgd,0.4672431865828092
12734,identity,10.0,"(100,)",invscaling,0.001,100,sgd,0.4672431865828092
12735,identity,0.001,"(100,)",invscaling,0.001,100,sgd,0.4672431865828092
12736,identity,0.01,"(100,)",invscaling,0.001,100,sgd,0.4672431865828092
12737,identity,1e-05,"(100,)",invscaling,0.001,100,sgd,0.4672431865828092
12738,identity,0.1,"(100,)",invscaling,0.001,100,sgd,0.4672431865828092
12739,identity,1.0,"(100,)",invscaling,0.001,100,sgd,0.4672431865828092
12740,identity,0.1,"(20,)",constant,10.0,100,sgd,0.4651904262753319
12741,identity,0.1,"(20,)",constant,10.0,200,sgd,0.4651904262753319
12742,identity,0.1,"(20,)",constant,10.0,1000,sgd,0.4651904262753319
12743,identity,0.0001,"(100,)",constant,1.0,1000,sgd,0.46497204751921734
12744,identity,0.0001,"(100,)",constant,1.0,200,sgd,0.46497204751921734
12745,identity,0.0001,"(100,)",constant,1.0,100,sgd,0.46497204751921734
12746,logistic,0.001,"(100,)",constant,10.0,100,sgd,0.4635744234800838
12747,logistic,0.001,"(100,)",constant,10.0,200,sgd,0.4635744234800838
12748,logistic,0.001,"(100,)",constant,10.0,1000,sgd,0.4635744234800838
12749,relu,0.001,"(100,)",invscaling,0.001,100,sgd,0.46287561146051714
12750,relu,1e-05,"(100,)",invscaling,0.001,100,sgd,0.46287561146051714
12751,relu,0.1,"(100,)",invscaling,0.001,100,sgd,0.46287561146051714
12752,relu,10.0,"(100,)",invscaling,0.001,100,sgd,0.46287561146051714
12753,relu,1.0,"(100,)",invscaling,0.001,100,sgd,0.46287561146051714
12754,relu,0.0001,"(100,)",invscaling,0.001,100,sgd,0.46287561146051714
12755,relu,0.01,"(100,)",invscaling,0.001,100,sgd,0.46287561146051714
12756,tanh,0.0001,"(10, 30, 10)",constant,10.0,1000,sgd,0.4626572327044025
12757,tanh,0.0001,"(10, 30, 10)",constant,10.0,100,sgd,0.4626572327044025
12758,tanh,0.0001,"(10, 30, 10)",constant,10.0,200,sgd,0.4626572327044025
12759,tanh,10.0,"(20,)",invscaling,10.0,200,adam,0.45798392732355
12760,tanh,10.0,"(20,)",invscaling,10.0,1000,adam,0.45798392732355
12761,tanh,10.0,"(20,)",adaptive,10.0,1000,adam,0.45798392732355
12762,tanh,10.0,"(20,)",invscaling,10.0,100,adam,0.45798392732355
12763,tanh,10.0,"(20,)",constant,10.0,1000,adam,0.45798392732355
12764,tanh,10.0,"(20,)",constant,10.0,100,adam,0.45798392732355
12765,tanh,10.0,"(20,)",adaptive,10.0,100,adam,0.45798392732355
12766,tanh,10.0,"(20,)",constant,10.0,200,adam,0.45798392732355
12767,tanh,10.0,"(20,)",adaptive,10.0,200,adam,0.45798392732355
12768,tanh,10.0,"(10, 30, 10)",constant,1.0,1000,sgd,0.4568046820405311
12769,tanh,10.0,"(10, 30, 10)",constant,1.0,100,sgd,0.4568046820405311
12770,tanh,10.0,"(10, 30, 10)",constant,1.0,200,sgd,0.4568046820405311
12771,tanh,10.0,"(10, 30, 10)",constant,0.0001,100,sgd,0.4558001397624039
12772,tanh,10.0,"(10, 30, 10)",adaptive,0.0001,100,sgd,0.4558001397624039
12773,logistic,0.0001,"(100,)",constant,10.0,200,sgd,0.45580013976240386
12774,logistic,0.0001,"(100,)",constant,10.0,100,sgd,0.45580013976240386
12775,logistic,0.0001,"(100,)",constant,10.0,1000,sgd,0.45580013976240386
12776,relu,0.0001,"(10, 30, 10)",constant,10.0,200,sgd,0.45558176100628933
12777,relu,0.0001,"(10, 30, 10)",constant,10.0,100,sgd,0.45558176100628933
12778,relu,0.0001,"(10, 30, 10)",constant,10.0,1000,sgd,0.45558176100628933
12779,identity,0.001,"(100,)",constant,1.0,100,sgd,0.4555380852550664
12780,identity,0.001,"(100,)",constant,1.0,1000,sgd,0.4555380852550664
12781,identity,0.001,"(100,)",constant,1.0,200,sgd,0.4555380852550664
12782,identity,10.0,"(20,)",constant,0.0001,100,adam,0.45549440950384346
12783,identity,10.0,"(20,)",invscaling,0.0001,100,adam,0.45549440950384346
12784,identity,10.0,"(20,)",adaptive,0.0001,100,adam,0.45549440950384346
12785,tanh,0.1,"(10, 30, 10)",constant,0.0001,100,sgd,0.4534416491963662
12786,tanh,1.0,"(10, 30, 10)",adaptive,0.0001,100,sgd,0.4534416491963662
12787,tanh,0.1,"(10, 30, 10)",adaptive,0.0001,100,sgd,0.4534416491963662
12788,tanh,1e-05,"(10, 30, 10)",adaptive,0.0001,100,sgd,0.4534416491963662
12789,tanh,1.0,"(10, 30, 10)",constant,0.0001,100,sgd,0.4534416491963662
12790,tanh,0.01,"(10, 30, 10)",constant,0.0001,100,sgd,0.4534416491963662
12791,tanh,0.001,"(10, 30, 10)",adaptive,0.0001,100,sgd,0.4534416491963662
12792,tanh,1e-05,"(10, 30, 10)",constant,0.0001,100,sgd,0.4534416491963662
12793,tanh,0.0001,"(10, 30, 10)",adaptive,0.0001,100,sgd,0.4534416491963662
12794,tanh,0.001,"(10, 30, 10)",constant,0.0001,100,sgd,0.4534416491963662
12795,tanh,0.01,"(10, 30, 10)",adaptive,0.0001,100,sgd,0.4534416491963662
12796,tanh,0.0001,"(10, 30, 10)",constant,0.0001,100,sgd,0.4534416491963662
12797,logistic,10.0,"(20,)",constant,10.0,200,sgd,0.4526554856743536
12798,logistic,10.0,"(20,)",constant,10.0,100,sgd,0.4526554856743536
12799,logistic,10.0,"(20,)",constant,10.0,1000,sgd,0.4526554856743536
12800,logistic,10.0,"(10, 30, 10)",constant,10.0,100,sgd,0.45204402515723263
12801,logistic,10.0,"(10, 30, 10)",constant,10.0,200,sgd,0.45204402515723263
12802,logistic,10.0,"(10, 30, 10)",constant,10.0,1000,sgd,0.45204402515723263
12803,logistic,10.0,"(100,)",constant,10.0,100,sgd,0.4509521313766597
12804,logistic,10.0,"(100,)",constant,10.0,200,sgd,0.4509521313766597
12805,logistic,10.0,"(100,)",constant,10.0,1000,sgd,0.4509521313766597
12806,relu,0.001,"(10, 30, 10)",adaptive,10.0,200,adam,0.45034067085953877
12807,relu,0.001,"(10, 30, 10)",invscaling,10.0,200,adam,0.45034067085953877
12808,relu,0.001,"(10, 30, 10)",adaptive,10.0,1000,adam,0.45034067085953877
12809,relu,0.001,"(10, 30, 10)",invscaling,10.0,1000,adam,0.45034067085953877
12810,relu,0.001,"(10, 30, 10)",constant,10.0,100,adam,0.45034067085953877
12811,relu,0.001,"(10, 30, 10)",invscaling,10.0,100,adam,0.45034067085953877
12812,relu,1e-05,"(10, 30, 10)",constant,10.0,100,sgd,0.45034067085953877
12813,relu,1e-05,"(10, 30, 10)",constant,10.0,200,sgd,0.45034067085953877
12814,relu,0.001,"(10, 30, 10)",adaptive,10.0,100,adam,0.45034067085953877
12815,relu,0.001,"(10, 30, 10)",constant,10.0,200,adam,0.45034067085953877
12816,relu,1e-05,"(10, 30, 10)",constant,10.0,1000,sgd,0.45034067085953877
12817,relu,0.001,"(10, 30, 10)",constant,10.0,1000,adam,0.45034067085953877
12818,tanh,10.0,"(20,)",constant,10.0,100,sgd,0.44924877707896577
12819,tanh,10.0,"(20,)",constant,10.0,200,sgd,0.44924877707896577
12820,tanh,10.0,"(20,)",constant,10.0,1000,sgd,0.44924877707896577
12821,logistic,10.0,"(20,)",adaptive,10.0,200,adam,0.44863731656184486
12822,logistic,10.0,"(20,)",invscaling,10.0,1000,adam,0.44863731656184486
12823,logistic,10.0,"(20,)",adaptive,10.0,1000,adam,0.44863731656184486
12824,logistic,10.0,"(20,)",adaptive,10.0,100,adam,0.44863731656184486
12825,logistic,10.0,"(20,)",constant,10.0,200,adam,0.44863731656184486
12826,logistic,10.0,"(20,)",invscaling,10.0,200,adam,0.44863731656184486
12827,logistic,0.001,"(10, 30, 10)",constant,10.0,1000,sgd,0.44863731656184486
12828,logistic,10.0,"(20,)",invscaling,10.0,100,adam,0.44863731656184486
12829,logistic,0.001,"(10, 30, 10)",constant,10.0,200,sgd,0.44863731656184486
12830,logistic,10.0,"(20,)",constant,10.0,100,adam,0.44863731656184486
12831,logistic,10.0,"(20,)",constant,10.0,1000,adam,0.44863731656184486
12832,logistic,0.001,"(10, 30, 10)",constant,10.0,100,sgd,0.44863731656184486
12833,logistic,0.1,"(100,)",constant,10.0,1000,sgd,0.44649720475192173
12834,logistic,0.1,"(100,)",constant,10.0,100,sgd,0.44649720475192173
12835,logistic,0.1,"(100,)",constant,10.0,200,sgd,0.44649720475192173
12836,tanh,10.0,"(100,)",invscaling,10.0,100,adam,0.4446191474493361
12837,tanh,10.0,"(100,)",constant,10.0,1000,adam,0.4446191474493361
12838,tanh,10.0,"(100,)",invscaling,10.0,200,adam,0.4446191474493361
12839,tanh,10.0,"(100,)",constant,10.0,200,adam,0.4446191474493361
12840,tanh,10.0,"(100,)",invscaling,10.0,1000,adam,0.4446191474493361
12841,tanh,10.0,"(100,)",adaptive,10.0,1000,adam,0.4446191474493361
12842,tanh,10.0,"(100,)",adaptive,10.0,200,adam,0.4446191474493361
12843,tanh,10.0,"(100,)",constant,10.0,100,adam,0.4446191474493361
12844,tanh,10.0,"(100,)",adaptive,10.0,100,adam,0.4446191474493361
12845,relu,10.0,"(10, 30, 10)",adaptive,0.0001,100,adam,0.44178022361984626
12846,relu,10.0,"(10, 30, 10)",constant,0.0001,100,adam,0.44178022361984626
12847,relu,10.0,"(10, 30, 10)",invscaling,0.0001,100,adam,0.44178022361984626
12848,tanh,0.001,"(100,)",invscaling,0.0001,100,sgd,0.44160552061495456
12849,tanh,10.0,"(100,)",invscaling,0.0001,1000,sgd,0.44160552061495456
12850,tanh,1e-05,"(100,)",invscaling,0.0001,1000,sgd,0.44160552061495456
12851,tanh,0.01,"(100,)",invscaling,0.0001,100,sgd,0.44160552061495456
12852,tanh,0.0001,"(100,)",invscaling,0.0001,200,sgd,0.44160552061495456
12853,tanh,1e-05,"(100,)",invscaling,0.0001,100,sgd,0.44160552061495456
12854,tanh,0.1,"(100,)",invscaling,0.0001,1000,sgd,0.44160552061495456
12855,tanh,10.0,"(100,)",invscaling,0.0001,100,sgd,0.44160552061495456
12856,tanh,1.0,"(100,)",invscaling,0.0001,100,sgd,0.44160552061495456
12857,tanh,0.1,"(100,)",invscaling,0.0001,200,sgd,0.44160552061495456
12858,tanh,0.1,"(100,)",invscaling,0.0001,100,sgd,0.44160552061495456
12859,tanh,0.0001,"(100,)",invscaling,0.0001,1000,sgd,0.44160552061495456
12860,tanh,0.01,"(100,)",invscaling,0.0001,1000,sgd,0.44160552061495456
12861,tanh,1.0,"(100,)",invscaling,0.0001,200,sgd,0.44160552061495456
12862,tanh,1.0,"(100,)",invscaling,0.0001,1000,sgd,0.44160552061495456
12863,tanh,1e-05,"(100,)",invscaling,0.0001,200,sgd,0.44160552061495456
12864,tanh,10.0,"(100,)",invscaling,0.0001,200,sgd,0.44160552061495456
12865,tanh,0.001,"(100,)",invscaling,0.0001,200,sgd,0.44160552061495456
12866,tanh,0.001,"(100,)",invscaling,0.0001,1000,sgd,0.44160552061495456
12867,tanh,0.0001,"(100,)",invscaling,0.0001,100,sgd,0.44160552061495456
12868,tanh,0.01,"(100,)",invscaling,0.0001,200,sgd,0.44160552061495456
12869,identity,1e-05,"(100,)",constant,1.0,200,sgd,0.43950908455625437
12870,identity,1e-05,"(100,)",constant,1.0,1000,sgd,0.43950908455625437
12871,identity,1e-05,"(100,)",constant,1.0,100,sgd,0.43950908455625437
12872,tanh,0.01,"(10, 30, 10)",adaptive,10.0,1000,adam,0.4394654088050315
12873,tanh,0.01,"(10, 30, 10)",invscaling,10.0,200,adam,0.4394654088050315
12874,tanh,0.01,"(10, 30, 10)",adaptive,10.0,100,adam,0.4394654088050315
12875,tanh,0.01,"(10, 30, 10)",invscaling,10.0,100,adam,0.4394654088050315
12876,tanh,0.01,"(10, 30, 10)",constant,10.0,200,adam,0.4394654088050315
12877,tanh,0.01,"(10, 30, 10)",adaptive,10.0,200,adam,0.4394654088050315
12878,tanh,0.01,"(10, 30, 10)",invscaling,10.0,1000,adam,0.4394654088050315
12879,tanh,0.01,"(10, 30, 10)",constant,10.0,1000,adam,0.4394654088050315
12880,tanh,0.01,"(10, 30, 10)",constant,10.0,100,adam,0.4394654088050315
12881,identity,10.0,"(100,)",invscaling,0.0001,200,sgd,0.4393343815513627
12882,identity,10.0,"(100,)",invscaling,0.0001,100,sgd,0.4393343815513627
12883,identity,0.0001,"(100,)",invscaling,0.0001,100,sgd,0.4393343815513627
12884,identity,1.0,"(100,)",invscaling,0.0001,1000,sgd,0.4393343815513627
12885,identity,0.0001,"(100,)",invscaling,0.0001,200,sgd,0.4393343815513627
12886,identity,10.0,"(100,)",invscaling,0.0001,1000,sgd,0.4393343815513627
12887,identity,1.0,"(100,)",invscaling,0.0001,200,sgd,0.4393343815513627
12888,identity,1e-05,"(100,)",invscaling,0.0001,1000,sgd,0.4393343815513627
12889,identity,1.0,"(100,)",invscaling,0.0001,100,sgd,0.4393343815513627
12890,identity,0.001,"(100,)",invscaling,0.0001,100,sgd,0.4393343815513627
12891,identity,0.001,"(100,)",invscaling,0.0001,200,sgd,0.4393343815513627
12892,identity,0.001,"(100,)",invscaling,0.0001,1000,sgd,0.4393343815513627
12893,identity,0.01,"(100,)",invscaling,0.0001,100,sgd,0.4393343815513627
12894,identity,0.1,"(100,)",invscaling,0.0001,200,sgd,0.4393343815513627
12895,identity,1e-05,"(100,)",invscaling,0.0001,200,sgd,0.4393343815513627
12896,identity,1e-05,"(100,)",invscaling,0.0001,100,sgd,0.4393343815513627
12897,identity,0.0001,"(100,)",invscaling,0.0001,1000,sgd,0.4393343815513627
12898,identity,0.01,"(100,)",invscaling,0.0001,200,sgd,0.4393343815513627
12899,identity,0.1,"(100,)",invscaling,0.0001,100,sgd,0.4393343815513627
12900,identity,0.01,"(100,)",invscaling,0.0001,1000,sgd,0.4393343815513627
12901,identity,0.1,"(100,)",invscaling,0.0001,1000,sgd,0.4393343815513627
12902,identity,0.1,"(100,)",constant,1.0,200,sgd,0.4308176100628931
12903,identity,0.1,"(100,)",constant,1.0,100,sgd,0.4308176100628931
12904,identity,0.1,"(100,)",constant,1.0,1000,sgd,0.4308176100628931
12905,relu,10.0,"(20,)",invscaling,0.001,1000,sgd,0.42745457721872815
12906,relu,1.0,"(20,)",invscaling,0.001,200,sgd,0.42745457721872815
12907,relu,10.0,"(20,)",invscaling,0.001,200,sgd,0.42745457721872815
12908,relu,1.0,"(20,)",invscaling,0.001,1000,sgd,0.42745457721872815
12909,relu,0.0001,"(20,)",invscaling,0.001,200,sgd,0.42509608665269044
