,algorithm,leaf_size,n_neighbors,p,weights,Accuracy
0,auto,51,3,2,uniform,0.7966457023060797
1,auto,91,3,2,uniform,0.7966457023060797
2,kd_tree,21,3,2,uniform,0.7966457023060797
3,ball_tree,41,3,2,uniform,0.7966457023060797
4,kd_tree,51,3,2,uniform,0.7966457023060797
5,brute,91,3,2,uniform,0.7966457023060797
6,auto,41,3,2,uniform,0.7966457023060797
7,ball_tree,71,3,2,uniform,0.7966457023060797
8,brute,21,3,2,uniform,0.7966457023060797
9,ball_tree,1,3,2,uniform,0.7966457023060797
10,kd_tree,91,3,2,uniform,0.7966457023060797
11,ball_tree,31,3,2,uniform,0.7966457023060797
12,ball_tree,91,3,2,uniform,0.7966457023060797
13,auto,31,3,2,uniform,0.7966457023060797
14,kd_tree,31,3,2,uniform,0.7966457023060797
15,brute,81,3,2,uniform,0.7966457023060797
16,ball_tree,11,3,2,uniform,0.7966457023060797
17,ball_tree,81,3,2,uniform,0.7966457023060797
18,brute,11,3,2,uniform,0.7966457023060797
19,kd_tree,41,3,2,uniform,0.7966457023060797
20,brute,1,3,2,uniform,0.7966457023060797
21,ball_tree,21,3,2,uniform,0.7966457023060797
22,auto,11,3,2,uniform,0.7966457023060797
23,brute,31,3,2,uniform,0.7966457023060797
24,auto,61,3,2,uniform,0.7966457023060797
25,ball_tree,51,3,2,uniform,0.7966457023060797
26,auto,21,3,2,uniform,0.7966457023060797
27,auto,1,3,2,uniform,0.7966457023060797
28,brute,51,3,2,uniform,0.7966457023060797
29,ball_tree,61,3,2,uniform,0.7966457023060797
30,kd_tree,81,3,2,uniform,0.7966457023060797
31,brute,61,3,2,uniform,0.7966457023060797
32,brute,41,3,2,uniform,0.7966457023060797
33,brute,71,3,2,uniform,0.7966457023060797
34,kd_tree,61,3,2,uniform,0.7966457023060797
35,auto,71,3,2,uniform,0.7966457023060797
36,kd_tree,1,3,2,uniform,0.7966457023060797
37,kd_tree,11,3,2,uniform,0.7966457023060797
38,kd_tree,71,3,2,uniform,0.7966457023060797
39,auto,81,3,2,uniform,0.7966457023060797
40,auto,11,5,2,distance,0.7897449336128581
41,ball_tree,51,5,2,distance,0.7897449336128581
42,kd_tree,41,5,2,distance,0.7897449336128581
43,ball_tree,21,5,2,distance,0.7897449336128581
44,brute,1,5,2,distance,0.7897449336128581
45,kd_tree,61,5,2,distance,0.7897449336128581
46,ball_tree,61,5,2,distance,0.7897449336128581
47,ball_tree,71,5,2,distance,0.7897449336128581
48,kd_tree,91,5,2,distance,0.7897449336128581
49,kd_tree,71,5,2,distance,0.7897449336128581
50,auto,21,5,2,distance,0.7897449336128581
51,ball_tree,31,5,2,distance,0.7897449336128581
52,ball_tree,41,5,2,distance,0.7897449336128581
53,auto,51,5,2,distance,0.7897449336128581
54,auto,41,5,2,distance,0.7897449336128581
55,kd_tree,81,5,2,distance,0.7897449336128581
56,brute,61,5,2,distance,0.7897449336128581
57,kd_tree,51,5,2,distance,0.7897449336128581
58,brute,71,5,2,distance,0.7897449336128581
59,brute,51,5,2,distance,0.7897449336128581
60,brute,41,5,2,distance,0.7897449336128581
61,kd_tree,21,5,2,distance,0.7897449336128581
62,auto,91,5,2,distance,0.7897449336128581
63,auto,1,5,2,distance,0.7897449336128581
64,brute,21,5,2,distance,0.7897449336128581
65,ball_tree,91,5,2,distance,0.7897449336128581
66,auto,81,5,2,distance,0.7897449336128581
67,brute,31,5,2,distance,0.7897449336128581
68,auto,61,5,2,distance,0.7897449336128581
69,kd_tree,1,5,2,distance,0.7897449336128581
70,ball_tree,1,5,2,distance,0.7897449336128581
71,kd_tree,31,5,2,distance,0.7897449336128581
72,ball_tree,11,5,2,distance,0.7897449336128581
73,ball_tree,81,5,2,distance,0.7897449336128581
74,brute,81,5,2,distance,0.7897449336128581
75,brute,91,5,2,distance,0.7897449336128581
76,auto,71,5,2,distance,0.7897449336128581
77,brute,11,5,2,distance,0.7897449336128581
78,kd_tree,11,5,2,distance,0.7897449336128581
79,auto,31,5,2,distance,0.7897449336128581
80,kd_tree,11,7,3,distance,0.7896575821104124
81,auto,31,9,2,distance,0.7896575821104124
82,auto,41,9,2,distance,0.7896575821104124
83,kd_tree,11,9,2,distance,0.7896575821104124
84,kd_tree,51,9,2,distance,0.7896575821104124
85,brute,61,9,2,distance,0.7896575821104124
86,brute,71,7,3,distance,0.7896575821104124
87,kd_tree,51,7,3,distance,0.7896575821104124
88,kd_tree,1,9,2,distance,0.7896575821104124
89,ball_tree,51,9,2,distance,0.7896575821104124
90,kd_tree,31,9,2,distance,0.7896575821104124
91,ball_tree,91,9,2,distance,0.7896575821104124
92,kd_tree,41,7,3,distance,0.7896575821104124
93,auto,21,9,2,distance,0.7896575821104124
94,kd_tree,31,7,3,distance,0.7896575821104124
95,ball_tree,81,7,3,distance,0.7896575821104124
96,brute,61,7,3,distance,0.7896575821104124
97,ball_tree,71,9,2,distance,0.7896575821104124
98,ball_tree,71,7,3,distance,0.7896575821104124
99,ball_tree,81,9,2,distance,0.7896575821104124
100,auto,21,7,3,distance,0.7896575821104124
101,kd_tree,21,7,3,distance,0.7896575821104124
102,kd_tree,21,9,2,distance,0.7896575821104124
103,ball_tree,61,9,2,distance,0.7896575821104124
104,kd_tree,41,9,2,distance,0.7896575821104124
105,ball_tree,91,7,3,distance,0.7896575821104124
106,auto,41,7,3,distance,0.7896575821104124
107,kd_tree,61,7,3,distance,0.7896575821104124
108,ball_tree,61,7,3,distance,0.7896575821104124
109,brute,81,9,2,distance,0.7896575821104124
110,brute,91,7,3,distance,0.7896575821104124
111,ball_tree,51,7,3,distance,0.7896575821104124
112,brute,21,7,3,distance,0.7896575821104124
113,brute,1,7,3,distance,0.7896575821104124
114,kd_tree,61,9,2,distance,0.7896575821104124
115,ball_tree,11,7,3,distance,0.7896575821104124
116,brute,1,9,2,distance,0.7896575821104124
117,auto,1,9,2,distance,0.7896575821104124
118,brute,11,7,3,distance,0.7896575821104124
119,ball_tree,1,9,2,distance,0.7896575821104124
120,ball_tree,1,7,3,distance,0.7896575821104124
121,brute,11,9,2,distance,0.7896575821104124
122,auto,1,7,3,distance,0.7896575821104124
123,auto,91,9,2,distance,0.7896575821104124
124,auto,91,7,3,distance,0.7896575821104124
125,brute,21,9,2,distance,0.7896575821104124
126,ball_tree,11,9,2,distance,0.7896575821104124
127,auto,61,7,3,distance,0.7896575821104124
128,brute,81,7,3,distance,0.7896575821104124
129,brute,31,7,3,distance,0.7896575821104124
130,auto,81,9,2,distance,0.7896575821104124
131,brute,91,9,2,distance,0.7896575821104124
132,auto,81,7,3,distance,0.7896575821104124
133,brute,31,9,2,distance,0.7896575821104124
134,auto,61,9,2,distance,0.7896575821104124
135,auto,71,9,2,distance,0.7896575821104124
136,brute,41,7,3,distance,0.7896575821104124
137,brute,41,9,2,distance,0.7896575821104124
138,auto,71,7,3,distance,0.7896575821104124
139,brute,51,7,3,distance,0.7896575821104124
140,auto,31,7,3,distance,0.7896575821104124
141,kd_tree,81,7,3,distance,0.7896575821104124
142,auto,51,7,3,distance,0.7896575821104124
143,kd_tree,71,9,2,distance,0.7896575821104124
144,ball_tree,31,9,2,distance,0.7896575821104124
145,brute,71,9,2,distance,0.7896575821104124
146,auto,11,7,3,distance,0.7896575821104124
147,ball_tree,31,7,3,distance,0.7896575821104124
148,ball_tree,41,7,3,distance,0.7896575821104124
149,kd_tree,81,9,2,distance,0.7896575821104124
150,kd_tree,71,7,3,distance,0.7896575821104124
151,kd_tree,1,7,3,distance,0.7896575821104124
152,ball_tree,41,9,2,distance,0.7896575821104124
153,brute,51,9,2,distance,0.7896575821104124
154,kd_tree,91,7,3,distance,0.7896575821104124
155,ball_tree,21,9,2,distance,0.7896575821104124
156,kd_tree,91,9,2,distance,0.7896575821104124
157,ball_tree,21,7,3,distance,0.7896575821104124
158,auto,51,9,2,distance,0.7896575821104124
159,auto,11,9,2,distance,0.7896575821104124
160,auto,71,3,2,distance,0.7872990915443746
161,auto,81,3,2,distance,0.7872990915443746
162,ball_tree,51,3,2,distance,0.7872990915443746
163,ball_tree,61,3,2,distance,0.7872990915443746
164,kd_tree,1,3,2,distance,0.7872990915443746
165,auto,51,3,2,distance,0.7872990915443746
166,ball_tree,21,3,2,distance,0.7872990915443746
167,ball_tree,41,3,2,distance,0.7872990915443746
168,brute,91,3,2,distance,0.7872990915443746
169,auto,91,3,2,distance,0.7872990915443746
170,brute,71,3,2,distance,0.7872990915443746
171,ball_tree,81,3,2,distance,0.7872990915443746
172,auto,41,3,2,distance,0.7872990915443746
173,ball_tree,1,3,2,distance,0.7872990915443746
174,ball_tree,91,3,2,distance,0.7872990915443746
175,ball_tree,31,3,2,distance,0.7872990915443746
176,ball_tree,71,3,2,distance,0.7872990915443746
177,ball_tree,11,3,2,distance,0.7872990915443746
178,brute,81,3,2,distance,0.7872990915443746
179,auto,61,3,2,distance,0.7872990915443746
180,kd_tree,11,3,2,distance,0.7872990915443746
181,auto,31,3,2,distance,0.7872990915443746
182,brute,61,3,2,distance,0.7872990915443746
183,kd_tree,31,3,2,distance,0.7872990915443746
184,brute,1,3,2,distance,0.7872990915443746
185,kd_tree,51,3,2,distance,0.7872990915443746
186,kd_tree,81,3,2,distance,0.7872990915443746
187,auto,11,3,2,distance,0.7872990915443746
188,brute,11,3,2,distance,0.7872990915443746
189,kd_tree,41,3,2,distance,0.7872990915443746
190,kd_tree,91,3,2,distance,0.7872990915443746
191,kd_tree,21,3,2,distance,0.7872990915443746
192,brute,21,3,2,distance,0.7872990915443746
193,brute,31,3,2,distance,0.7872990915443746
194,kd_tree,71,3,2,distance,0.7872990915443746
195,auto,21,3,2,distance,0.7872990915443746
196,brute,41,3,2,distance,0.7872990915443746
197,brute,51,3,2,distance,0.7872990915443746
198,auto,1,3,2,distance,0.7872990915443746
199,kd_tree,61,3,2,distance,0.7872990915443746
200,ball_tree,41,9,3,distance,0.7850279524807826
201,auto,11,9,3,distance,0.7850279524807826
202,kd_tree,71,9,3,distance,0.7850279524807826
203,kd_tree,61,9,3,distance,0.7850279524807826
204,brute,71,9,3,distance,0.7850279524807826
205,ball_tree,51,9,3,distance,0.7850279524807826
206,auto,41,9,3,distance,0.7850279524807826
207,brute,51,9,3,distance,0.7850279524807826
208,kd_tree,81,9,3,distance,0.7850279524807826
209,ball_tree,31,9,3,distance,0.7850279524807826
210,ball_tree,21,9,3,distance,0.7850279524807826
211,brute,21,9,3,distance,0.7850279524807826
212,brute,81,9,3,distance,0.7850279524807826
213,brute,41,9,3,distance,0.7850279524807826
214,auto,71,9,3,distance,0.7850279524807826
215,auto,61,9,3,distance,0.7850279524807826
216,brute,31,9,3,distance,0.7850279524807826
217,auto,81,9,3,distance,0.7850279524807826
218,auto,91,9,3,distance,0.7850279524807826
219,kd_tree,91,9,3,distance,0.7850279524807826
220,brute,11,9,3,distance,0.7850279524807826
221,ball_tree,1,9,3,distance,0.7850279524807826
222,auto,1,9,3,distance,0.7850279524807826
223,brute,1,9,3,distance,0.7850279524807826
224,ball_tree,11,9,3,distance,0.7850279524807826
225,auto,51,9,3,distance,0.7850279524807826
226,kd_tree,51,9,3,distance,0.7850279524807826
227,brute,91,9,3,distance,0.7850279524807826
228,ball_tree,81,9,3,distance,0.7850279524807826
229,kd_tree,31,9,3,distance,0.7850279524807826
230,kd_tree,21,9,3,distance,0.7850279524807826
231,ball_tree,91,9,3,distance,0.7850279524807826
232,kd_tree,11,9,3,distance,0.7850279524807826
233,auto,31,9,3,distance,0.7850279524807826
234,ball_tree,61,9,3,distance,0.7850279524807826
235,brute,61,9,3,distance,0.7850279524807826
236,ball_tree,71,9,3,distance,0.7850279524807826
237,kd_tree,1,9,3,distance,0.7850279524807826
238,auto,21,9,3,distance,0.7850279524807826
239,kd_tree,41,9,3,distance,0.7850279524807826
240,kd_tree,21,8,2,distance,0.7849842767295598
241,ball_tree,21,8,2,distance,0.7849842767295598
242,brute,51,8,2,distance,0.7849842767295598
243,kd_tree,91,8,2,distance,0.7849842767295598
244,ball_tree,81,8,2,distance,0.7849842767295598
245,auto,51,8,2,distance,0.7849842767295598
246,brute,91,8,2,distance,0.7849842767295598
247,ball_tree,11,8,2,distance,0.7849842767295598
248,kd_tree,31,8,2,distance,0.7849842767295598
249,brute,1,8,2,distance,0.7849842767295598
250,brute,61,8,2,distance,0.7849842767295598
251,ball_tree,91,8,2,distance,0.7849842767295598
252,ball_tree,1,8,2,distance,0.7849842767295598
253,brute,11,8,2,distance,0.7849842767295598
254,auto,1,8,2,distance,0.7849842767295598
255,ball_tree,31,8,2,distance,0.7849842767295598
256,auto,91,8,2,distance,0.7849842767295598
257,brute,21,8,2,distance,0.7849842767295598
258,auto,61,8,2,distance,0.7849842767295598
259,auto,81,8,2,distance,0.7849842767295598
260,brute,31,8,2,distance,0.7849842767295598
261,kd_tree,11,8,2,distance,0.7849842767295598
262,brute,81,8,2,distance,0.7849842767295598
263,auto,71,8,2,distance,0.7849842767295598
264,brute,41,8,2,distance,0.7849842767295598
265,kd_tree,1,8,2,distance,0.7849842767295598
266,auto,31,8,2,distance,0.7849842767295598
267,kd_tree,81,8,2,distance,0.7849842767295598
268,ball_tree,61,8,2,distance,0.7849842767295598
269,kd_tree,41,8,2,distance,0.7849842767295598
270,auto,21,8,2,distance,0.7849842767295598
271,auto,41,8,2,distance,0.7849842767295598
272,ball_tree,71,8,2,distance,0.7849842767295598
273,kd_tree,71,8,2,distance,0.7849842767295598
274,kd_tree,51,8,2,distance,0.7849842767295598
275,brute,71,8,2,distance,0.7849842767295598
276,ball_tree,41,8,2,distance,0.7849842767295598
277,ball_tree,51,8,2,distance,0.7849842767295598
278,kd_tree,61,8,2,distance,0.7849842767295598
279,auto,11,8,2,distance,0.7849842767295598
280,auto,1,8,2,uniform,0.7803983228511531
281,auto,91,8,2,uniform,0.7803983228511531
282,ball_tree,31,8,2,uniform,0.7803983228511531
283,auto,21,8,2,uniform,0.7803983228511531
284,brute,71,8,2,uniform,0.7803983228511531
285,kd_tree,81,8,2,uniform,0.7803983228511531
286,ball_tree,91,8,2,uniform,0.7803983228511531
287,ball_tree,1,8,2,uniform,0.7803983228511531
288,brute,21,8,2,uniform,0.7803983228511531
289,auto,61,8,2,uniform,0.7803983228511531
290,kd_tree,61,8,2,uniform,0.7803983228511531
291,kd_tree,21,8,2,uniform,0.7803983228511531
292,ball_tree,51,8,2,uniform,0.7803983228511531
293,brute,31,8,2,uniform,0.7803983228511531
294,auto,81,8,2,uniform,0.7803983228511531
295,kd_tree,41,8,2,uniform,0.7803983228511531
296,kd_tree,11,8,2,uniform,0.7803983228511531
297,brute,81,8,2,uniform,0.7803983228511531
298,kd_tree,51,8,2,uniform,0.7803983228511531
299,brute,41,8,2,uniform,0.7803983228511531
300,auto,71,8,2,uniform,0.7803983228511531
301,auto,41,8,2,uniform,0.7803983228511531
302,brute,11,8,2,uniform,0.7803983228511531
303,kd_tree,1,8,2,uniform,0.7803983228511531
304,brute,91,8,2,uniform,0.7803983228511531
305,kd_tree,31,8,2,uniform,0.7803983228511531
306,auto,51,8,2,uniform,0.7803983228511531
307,ball_tree,21,8,2,uniform,0.7803983228511531
308,ball_tree,81,8,2,uniform,0.7803983228511531
309,ball_tree,61,8,2,uniform,0.7803983228511531
310,brute,51,8,2,uniform,0.7803983228511531
311,auto,11,8,2,uniform,0.7803983228511531
312,brute,61,8,2,uniform,0.7803983228511531
313,kd_tree,71,8,2,uniform,0.7803983228511531
314,kd_tree,91,8,2,uniform,0.7803983228511531
315,auto,31,8,2,uniform,0.7803983228511531
316,ball_tree,11,8,2,uniform,0.7803983228511531
317,ball_tree,71,8,2,uniform,0.7803983228511531
318,brute,1,8,2,uniform,0.7803983228511531
319,ball_tree,41,8,2,uniform,0.7803983228511531
320,brute,61,6,2,uniform,0.7781708595387842
321,auto,81,6,2,uniform,0.7781708595387842
322,auto,71,6,2,uniform,0.7781708595387842
323,kd_tree,81,6,2,uniform,0.7781708595387842
324,kd_tree,31,6,2,uniform,0.7781708595387842
325,ball_tree,61,6,2,uniform,0.7781708595387842
326,kd_tree,91,6,2,uniform,0.7781708595387842
327,kd_tree,11,6,2,uniform,0.7781708595387842
328,ball_tree,81,6,2,uniform,0.7781708595387842
329,kd_tree,1,6,2,uniform,0.7781708595387842
330,brute,41,6,2,uniform,0.7781708595387842
331,kd_tree,51,6,2,uniform,0.7781708595387842
332,ball_tree,31,6,2,uniform,0.7781708595387842
333,brute,11,6,2,uniform,0.7781708595387842
334,kd_tree,41,6,2,uniform,0.7781708595387842
335,kd_tree,21,6,2,uniform,0.7781708595387842
336,ball_tree,11,6,2,uniform,0.7781708595387842
337,brute,71,6,2,uniform,0.7781708595387842
338,kd_tree,71,6,2,uniform,0.7781708595387842
339,brute,81,6,2,uniform,0.7781708595387842
340,brute,51,6,2,uniform,0.7781708595387842
341,brute,1,6,2,uniform,0.7781708595387842
342,brute,21,6,2,uniform,0.7781708595387842
343,kd_tree,61,6,2,uniform,0.7781708595387842
344,auto,91,6,2,uniform,0.7781708595387842
345,ball_tree,51,6,2,uniform,0.7781708595387842
346,ball_tree,21,6,2,uniform,0.7781708595387842
347,brute,31,6,2,uniform,0.7781708595387842
348,ball_tree,41,6,2,uniform,0.7781708595387842
349,ball_tree,91,6,2,uniform,0.7781708595387842
350,ball_tree,1,6,2,uniform,0.7781708595387842
351,ball_tree,71,6,2,uniform,0.7781708595387842
352,auto,31,6,2,uniform,0.7781708595387842
353,auto,51,6,2,uniform,0.7781708595387842
354,auto,41,6,2,uniform,0.7781708595387842
355,auto,61,6,2,uniform,0.7781708595387842
356,auto,11,6,2,uniform,0.7781708595387842
357,auto,1,6,2,uniform,0.7781708595387842
358,auto,21,6,2,uniform,0.7781708595387842
359,brute,91,6,2,uniform,0.7781708595387842
360,ball_tree,61,7,2,distance,0.7780398322851152
361,ball_tree,81,7,2,distance,0.7780398322851152
362,brute,31,7,2,distance,0.7780398322851152
363,auto,1,7,2,distance,0.7780398322851152
364,ball_tree,21,7,2,distance,0.7780398322851152
365,kd_tree,11,7,2,distance,0.7780398322851152
366,brute,61,7,2,distance,0.7780398322851152
367,ball_tree,1,7,2,distance,0.7780398322851152
368,auto,41,7,2,distance,0.7780398322851152
369,brute,21,7,2,distance,0.7780398322851152
370,brute,1,7,2,distance,0.7780398322851152
371,auto,61,7,2,distance,0.7780398322851152
372,brute,81,7,2,distance,0.7780398322851152
373,kd_tree,41,7,2,distance,0.7780398322851152
374,ball_tree,11,7,2,distance,0.7780398322851152
375,brute,71,7,2,distance,0.7780398322851152
376,auto,81,7,2,distance,0.7780398322851152
377,ball_tree,51,7,2,distance,0.7780398322851152
378,kd_tree,31,7,2,distance,0.7780398322851152
379,brute,51,7,2,distance,0.7780398322851152
380,kd_tree,61,7,2,distance,0.7780398322851152
381,kd_tree,21,7,2,distance,0.7780398322851152
382,kd_tree,71,7,2,distance,0.7780398322851152
383,auto,21,7,2,distance,0.7780398322851152
384,kd_tree,91,7,2,distance,0.7780398322851152
385,brute,91,7,2,distance,0.7780398322851152
386,kd_tree,51,7,2,distance,0.7780398322851152
387,auto,11,7,2,distance,0.7780398322851152
388,kd_tree,81,7,2,distance,0.7780398322851152
389,kd_tree,1,7,2,distance,0.7780398322851152
390,brute,11,7,2,distance,0.7780398322851152
391,auto,51,7,2,distance,0.7780398322851152
392,ball_tree,31,7,2,distance,0.7780398322851152
393,ball_tree,91,7,2,distance,0.7780398322851152
394,ball_tree,41,7,2,distance,0.7780398322851152
395,auto,71,7,2,distance,0.7780398322851152
396,auto,91,7,2,distance,0.7780398322851152
397,brute,41,7,2,distance,0.7780398322851152
398,ball_tree,71,7,2,distance,0.7780398322851152
399,auto,31,7,2,distance,0.7780398322851152
400,ball_tree,31,8,3,distance,0.7779961565338924
401,brute,11,8,3,distance,0.7779961565338924
402,auto,31,8,3,distance,0.7779961565338924
403,auto,81,8,3,distance,0.7779961565338924
404,kd_tree,51,8,3,distance,0.7779961565338924
405,brute,81,8,3,distance,0.7779961565338924
406,kd_tree,81,8,3,distance,0.7779961565338924
407,auto,91,8,3,distance,0.7779961565338924
408,auto,61,8,3,distance,0.7779961565338924
409,kd_tree,31,8,3,distance,0.7779961565338924
410,brute,91,8,3,distance,0.7779961565338924
411,brute,51,8,3,distance,0.7779961565338924
412,kd_tree,21,8,3,distance,0.7779961565338924
413,ball_tree,51,8,3,distance,0.7779961565338924
414,ball_tree,91,8,3,distance,0.7779961565338924
415,ball_tree,1,8,3,distance,0.7779961565338924
416,auto,21,8,3,distance,0.7779961565338924
417,kd_tree,91,8,3,distance,0.7779961565338924
418,brute,61,8,3,distance,0.7779961565338924
419,kd_tree,71,8,3,distance,0.7779961565338924
420,kd_tree,41,8,3,distance,0.7779961565338924
421,kd_tree,11,8,3,distance,0.7779961565338924
422,auto,51,8,3,distance,0.7779961565338924
423,ball_tree,21,8,3,distance,0.7779961565338924
424,kd_tree,61,8,3,distance,0.7779961565338924
425,kd_tree,1,8,3,distance,0.7779961565338924
426,brute,71,8,3,distance,0.7779961565338924
427,auto,11,8,3,distance,0.7779961565338924
428,auto,71,8,3,distance,0.7779961565338924
429,ball_tree,81,8,3,distance,0.7779961565338924
430,auto,41,8,3,distance,0.7779961565338924
431,brute,41,8,3,distance,0.7779961565338924
432,brute,21,8,3,distance,0.7779961565338924
433,ball_tree,41,8,3,distance,0.7779961565338924
434,brute,31,8,3,distance,0.7779961565338924
435,ball_tree,61,8,3,distance,0.7779961565338924
436,ball_tree,11,8,3,distance,0.7779961565338924
437,ball_tree,71,8,3,distance,0.7779961565338924
438,auto,1,8,3,distance,0.7779961565338924
439,brute,1,8,3,distance,0.7779961565338924
440,ball_tree,81,5,2,uniform,0.7757686932215234
441,brute,71,5,2,uniform,0.7757686932215234
442,auto,1,5,2,uniform,0.7757686932215234
443,ball_tree,1,5,2,uniform,0.7757686932215234
444,kd_tree,31,5,2,uniform,0.7757686932215234
445,auto,31,5,2,uniform,0.7757686932215234
446,auto,61,5,2,uniform,0.7757686932215234
447,ball_tree,21,5,2,uniform,0.7757686932215234
448,brute,91,5,2,uniform,0.7757686932215234
449,kd_tree,1,5,2,uniform,0.7757686932215234
450,ball_tree,31,5,2,uniform,0.7757686932215234
451,brute,11,5,2,uniform,0.7757686932215234
452,kd_tree,81,5,2,uniform,0.7757686932215234
453,brute,21,5,2,uniform,0.7757686932215234
454,kd_tree,11,5,2,uniform,0.7757686932215234
455,ball_tree,91,5,2,uniform,0.7757686932215234
456,ball_tree,71,5,2,uniform,0.7757686932215234
457,brute,31,5,2,uniform,0.7757686932215234
458,ball_tree,51,5,2,uniform,0.7757686932215234
459,kd_tree,91,5,2,uniform,0.7757686932215234
460,brute,51,5,2,uniform,0.7757686932215234
461,kd_tree,21,5,2,uniform,0.7757686932215234
462,ball_tree,11,5,2,uniform,0.7757686932215234
463,brute,81,5,2,uniform,0.7757686932215234
464,ball_tree,41,5,2,uniform,0.7757686932215234
465,kd_tree,71,5,2,uniform,0.7757686932215234
466,ball_tree,61,5,2,uniform,0.7757686932215234
467,auto,51,5,2,uniform,0.7757686932215234
468,auto,81,5,2,uniform,0.7757686932215234
469,auto,71,5,2,uniform,0.7757686932215234
470,brute,61,5,2,uniform,0.7757686932215234
471,kd_tree,41,5,2,uniform,0.7757686932215234
472,auto,91,5,2,uniform,0.7757686932215234
473,auto,21,5,2,uniform,0.7757686932215234
474,kd_tree,61,5,2,uniform,0.7757686932215234
475,kd_tree,51,5,2,uniform,0.7757686932215234
476,auto,41,5,2,uniform,0.7757686932215234
477,auto,11,5,2,uniform,0.7757686932215234
478,brute,41,5,2,uniform,0.7757686932215234
479,brute,1,5,2,uniform,0.7757686932215234
480,kd_tree,61,6,3,uniform,0.7757250174703005
481,auto,41,6,3,uniform,0.7757250174703005
482,ball_tree,1,6,3,uniform,0.7757250174703005
483,ball_tree,51,6,3,uniform,0.7757250174703005
484,ball_tree,61,6,3,uniform,0.7757250174703005
485,kd_tree,81,6,3,uniform,0.7757250174703005
486,auto,81,6,3,uniform,0.7757250174703005
487,kd_tree,51,6,3,uniform,0.7757250174703005
488,brute,61,6,3,uniform,0.7757250174703005
489,ball_tree,91,6,3,uniform,0.7757250174703005
490,kd_tree,41,6,3,uniform,0.7757250174703005
491,kd_tree,71,6,3,uniform,0.7757250174703005
492,auto,1,6,3,uniform,0.7757250174703005
493,brute,41,6,3,uniform,0.7757250174703005
494,auto,21,6,3,uniform,0.7757250174703005
495,ball_tree,31,6,3,uniform,0.7757250174703005
496,kd_tree,11,6,3,uniform,0.7757250174703005
497,ball_tree,21,6,3,uniform,0.7757250174703005
498,auto,31,6,3,uniform,0.7757250174703005
499,brute,21,6,3,uniform,0.7757250174703005
500,ball_tree,11,6,3,uniform,0.7757250174703005
501,kd_tree,21,6,3,uniform,0.7757250174703005
502,ball_tree,81,6,3,uniform,0.7757250174703005
503,kd_tree,91,6,3,uniform,0.7757250174703005
504,auto,71,6,3,uniform,0.7757250174703005
505,brute,11,6,3,uniform,0.7757250174703005
506,auto,61,6,3,uniform,0.7757250174703005
507,brute,31,6,3,uniform,0.7757250174703005
508,auto,91,6,3,uniform,0.7757250174703005
509,ball_tree,71,6,3,uniform,0.7757250174703005
510,brute,71,6,3,uniform,0.7757250174703005
511,auto,51,6,3,uniform,0.7757250174703005
512,brute,81,6,3,uniform,0.7757250174703005
513,brute,1,6,3,uniform,0.7757250174703005
514,kd_tree,1,6,3,uniform,0.7757250174703005
515,ball_tree,41,6,3,uniform,0.7757250174703005
516,brute,51,6,3,uniform,0.7757250174703005
517,kd_tree,31,6,3,uniform,0.7757250174703005
518,brute,91,6,3,uniform,0.7757250174703005
519,auto,11,6,3,uniform,0.7757250174703005
520,ball_tree,91,4,2,distance,0.7756813417190775
521,ball_tree,51,4,2,distance,0.7756813417190775
522,kd_tree,11,8,3,uniform,0.7756813417190775
523,auto,81,4,2,distance,0.7756813417190775
524,ball_tree,21,4,2,distance,0.7756813417190775
525,brute,81,8,3,uniform,0.7756813417190775
526,kd_tree,61,4,2,distance,0.7756813417190775
527,brute,71,8,3,uniform,0.7756813417190775
528,ball_tree,91,8,3,uniform,0.7756813417190775
529,brute,21,8,3,uniform,0.7756813417190775
530,ball_tree,71,4,2,distance,0.7756813417190775
531,ball_tree,71,8,3,uniform,0.7756813417190775
532,brute,71,4,2,distance,0.7756813417190775
533,brute,91,4,2,distance,0.7756813417190775
534,ball_tree,41,4,2,distance,0.7756813417190775
535,brute,81,4,2,distance,0.7756813417190775
536,ball_tree,61,8,3,uniform,0.7756813417190775
537,ball_tree,11,8,3,uniform,0.7756813417190775
538,auto,71,4,2,distance,0.7756813417190775
539,kd_tree,11,4,2,distance,0.7756813417190775
540,kd_tree,51,4,2,distance,0.7756813417190775
541,brute,21,4,2,distance,0.7756813417190775
542,ball_tree,41,8,3,uniform,0.7756813417190775
543,auto,71,8,3,uniform,0.7756813417190775
544,auto,31,8,3,uniform,0.7756813417190775
545,brute,41,8,3,uniform,0.7756813417190775
546,brute,91,8,3,uniform,0.7756813417190775
547,kd_tree,51,8,3,uniform,0.7756813417190775
548,auto,51,4,2,distance,0.7756813417190775
549,kd_tree,1,8,3,uniform,0.7756813417190775
550,ball_tree,31,8,3,uniform,0.7756813417190775
551,auto,11,8,3,uniform,0.7756813417190775
552,brute,11,8,3,uniform,0.7756813417190775
553,brute,1,4,2,distance,0.7756813417190775
554,kd_tree,81,4,2,distance,0.7756813417190775
555,auto,11,4,2,distance,0.7756813417190775
556,kd_tree,91,4,2,distance,0.7756813417190775
557,brute,11,4,2,distance,0.7756813417190775
558,auto,51,8,3,uniform,0.7756813417190775
559,kd_tree,81,8,3,uniform,0.7756813417190775
560,brute,61,4,2,distance,0.7756813417190775
